Time,Current density,Voltage amplitude
0.2321,-1.74E-04,16.6
0.2323,-2.09E-04,16.6
0.2325,-2.43E-04,16.6
0.2327,-2.75E-04,16.6
0.2329,-3.07E-04,16.6
0.2331,-3.38E-04,16.6
0.2333,-3.69E-04,16.6
0.2335,-3.98E-04,16.6
0.2338,-4.27E-04,16.6
0.234,-4.55E-04,16.6
0.2342,-4.83E-04,16.6
0.2344,-5.09E-04,16.6
0.2346,-5.36E-04,16.6
0.2348,-5.61E-04,16.6
0.235,-5.86E-04,16.6
0.2352,-6.10E-04,16.6
0.2354,-6.34E-04,16.6
0.2356,-6.57E-04,16.6
0.2359,-6.79E-04,16.6
0.2361,-7.01E-04,16.6
0.2363,-7.23E-04,16.6
0.2365,-7.44E-04,16.6
0.2367,-7.64E-04,16.6
0.2369,-7.85E-04,16.6
0.2371,-8.04E-04,16.6
0.2373,-8.23E-04,16.6
0.2375,-8.42E-04,16.6
0.2377,-8.60E-04,16.6
0.238,-8.78E-04,16.6
0.2382,-8.95E-04,16.6
0.2384,-9.13E-04,16.6
0.2386,-9.29E-04,16.6
0.2388,-9.45E-04,16.6
0.239,-9.61E-04,16.6
0.2392,-9.77E-04,16.6
0.2394,-9.92E-04,16.6
0.2396,-0.00101,16.6
0.2398,-0.00102,16.6
0.2401,-0.00104,16.6
0.2403,-0.00105,16.6
0.2405,-0.00106,16.6
0.2407,-0.00108,16.6
0.2409,-0.00109,16.6
0.2411,-0.0011,16.6
0.2413,-0.00112,16.6
0.2415,-0.00113,16.6
0.2417,-0.00114,16.6
0.2419,-0.00115,16.6
0.2422,-0.00116,16.6
0.2424,-0.00117,16.6
0.2426,-0.00118,16.6
0.2428,-0.0012,16.6
0.243,-0.00121,16.6
0.2432,-0.00122,16.6
0.2434,-0.00123,16.6
0.2436,-0.00124,16.6
0.2438,-0.00125,16.6
0.244,-0.00125,16.6
0.2443,-0.00126,16.6
0.2445,-0.00127,16.6
0.2447,-0.00128,16.6
0.2449,-0.00129,16.6
0.2451,-0.0013,16.6
0.2453,-0.00131,16.6
0.2455,-0.00131,16.6
0.2457,-0.00132,16.6
0.2459,-0.00133,16.6
0.2461,-0.00134,16.6
0.2464,-0.00135,16.6
0.2466,-0.00135,16.6
0.2468,-0.00136,16.6
0.247,-0.00137,16.6
0.2472,-0.00137,16.6
0.2474,-0.00138,16.6
0.2476,-0.00139,16.6
0.2478,-0.00139,16.6
0.248,-0.0014,16.6
0.2482,-0.00141,16.6
0.2485,-0.00141,16.6
0.2487,-0.00142,16.6
0.2489,-0.00142,16.6
0.2491,-0.00143,16.6
0.2493,-0.00143,16.6
0.2495,-0.00144,16.6
0.2497,-0.00144,16.6
0.2499,-0.00145,16.6
0.2501,-0.00145,16.6
0.2503,-0.00146,16.6
0.2506,-0.00146,16.6
0.2508,-0.00147,16.6
0.251,-0.00147,16.6
0.2512,-0.00148,16.6
0.2514,-0.00148,16.6
0.2516,-0.00149,16.6
0.2518,-0.00149,16.6
0.252,-0.00149,16.6
0.2522,-0.0015,16.6
0.2524,-0.0015,16.6
0.2527,-0.00151,16.6
0.2529,-0.00151,16.6
0.2531,-0.00151,16.6
0.2533,-0.00152,16.6
0.2535,-0.00152,16.6
0.2537,-0.00152,16.6
0.2539,-0.00153,16.6
0.2541,-0.00153,16.6
0.2543,-0.00153,16.6
0.2545,-0.00153,16.6
0.2548,-0.00154,16.6
0.255,-0.00154,16.6
0.2552,-0.00154,16.6
0.2554,-0.00155,16.6
0.2556,-0.00155,16.6
0.2558,-0.00155,16.6
0.256,-0.00155,16.6
0.2562,-0.00156,16.6
0.2564,-0.00156,16.6
0.2566,-0.00156,16.6
0.2569,-0.00156,16.6
0.2571,-0.00157,16.6
0.2573,-0.00157,16.6
0.2575,-0.00157,16.6
0.2577,-0.00157,16.6
0.2579,-0.00157,16.6
0.2581,-0.00158,16.6
0.2583,-0.00158,16.6
0.2585,-0.00158,16.6
0.2587,-0.00158,16.6
0.259,-0.00158,16.6
0.2592,-0.00158,16.6
0.2594,-0.00159,16.6
0.2596,-0.00159,16.6
0.2598,-0.00159,16.6
0.26,-0.00159,16.6
0.2602,-0.00159,16.6
0.2604,-0.00159,16.6
0.2606,-0.00159,16.6
0.2608,-0.0016,16.6
0.2611,-0.0016,16.6
0.2613,-0.0016,16.6
0.2615,-0.0016,16.6
0.2617,-0.0016,16.6
0.2619,-0.0016,16.6
0.2621,-0.0016,16.6
0.2623,-0.0016,16.6
0.2625,-0.0016,16.6
0.2627,-0.0016,16.6
0.2629,-0.00161,16.6
0.2632,-0.00161,16.6
0.2634,-0.00161,16.6
0.2636,-0.00161,16.6
0.2638,-0.00161,16.6
0.264,-0.00161,16.6
0.2642,-0.00161,16.6
0.2644,-0.00161,16.6
0.2646,-0.00161,16.6
0.2648,-0.00161,16.6
0.265,-0.00161,16.6
0.2653,-0.00161,16.6
0.2655,-0.00161,16.6
0.2657,-0.00161,16.6
0.2659,-0.00161,16.6
0.2661,-0.00161,16.6
0.2663,-0.00161,16.6
0.2665,-0.00162,16.6
0.2667,-0.00162,16.6
0.2669,-0.00162,16.6
0.2671,-0.00162,16.6
0.2674,-0.00162,16.6
0.2676,-0.00162,16.6
0.2678,-0.00162,16.6
0.268,-0.00162,16.6
0.2682,-0.00162,16.6
0.2684,-0.00162,16.6
0.2686,-0.00162,16.6
0.2688,-0.00162,16.6
0.269,-0.00162,16.6
0.2692,-0.00162,16.6
0.2695,-0.00162,16.6
0.2697,-0.00162,16.6
0.2699,-0.00162,16.6
0.2701,-0.00162,16.6
0.2703,-0.00162,16.6
0.2705,-0.00162,16.6
0.2707,-0.00162,16.6
0.2709,-0.00162,16.6
0.2711,-0.00162,16.6
0.2713,-0.00162,16.6
0.2716,-0.00162,16.6
0.2718,-0.00162,16.6
0.272,-0.00162,16.6
0.2722,-0.00162,16.6
0.2724,-0.00162,16.6
0.2726,-0.00162,16.6
0.2728,-0.00162,16.6
0.273,-0.00161,16.6
0.2732,-0.00161,16.6
0.2734,-0.00161,16.6
0.2737,-0.00161,16.6
0.2739,-0.00161,16.6
0.2741,-0.00161,16.6
0.2743,-0.00161,16.6
0.2745,-0.00161,16.6
0.2747,-0.00161,16.6
0.2749,-0.00161,16.6
0.2751,-0.00161,16.6
0.2753,-0.00161,16.6
0.2755,-0.00161,16.6
0.2758,-0.00161,16.6
0.276,-0.00161,16.6
0.2762,-0.00161,16.6
0.2764,-0.00161,16.6
0.2766,-0.00161,16.6
0.2768,-0.00161,16.6
0.277,-0.00161,16.6
0.2772,-0.00161,16.6
0.2774,-0.00161,16.6
0.2776,-0.00161,16.6
0.2779,-0.0016,16.6
0.2781,-0.0016,16.6
0.2783,-0.0016,16.6
0.2785,-0.0016,16.6
0.2787,-0.0016,16.6
0.2789,-0.0016,16.6
0.2791,-0.0016,16.6
0.2793,-0.0016,16.6
0.2795,-0.0016,16.6
0.2797,-0.0016,16.6
0.28,-0.0016,16.6
0.2802,-0.0016,16.6
0.2804,-0.0016,16.6
0.2806,-0.0016,16.6
0.2808,-0.0016,16.6
0.281,-0.0016,16.6
0.2812,-0.0016,16.6
0.2814,-0.00159,16.6
0.2816,-0.00159,16.6
0.2818,-0.00159,16.6
0.2821,-0.00159,16.6
0.2823,-0.00159,16.6
0.2825,-0.00159,16.6
0.2827,-0.00159,16.6
0.2829,-0.00159,16.6
0.2831,-0.00159,16.6
0.2833,-0.00159,16.6
0.2835,-0.00159,16.6
0.2837,-0.00159,16.6
0.2839,-0.00159,16.6
0.2842,-0.00159,16.6
0.2844,-0.00158,16.6
0.2846,-0.00158,16.6
0.2848,-0.00158,16.6
0.285,-0.00158,16.6
0.2852,-0.00158,16.6
0.2854,-0.00158,16.6
0.2856,-0.00158,16.6
0.2858,-0.00158,16.6
0.286,-0.00158,16.6
0.2863,-0.00158,16.6
0.2865,-0.00158,16.6
0.2867,-0.00158,16.6
0.2869,-0.00158,16.6
0.2871,-0.00157,16.6
0.2873,-0.00157,16.6
0.2875,-0.00157,16.6
0.2877,-0.00157,16.6
0.2879,-0.00157,16.6
0.2881,-0.00157,16.6
0.2884,-0.00157,16.6
0.2886,-0.00157,16.6
0.2888,-0.00157,16.6
0.289,-0.00157,16.6
0.2892,-0.00157,16.6
0.2894,-0.00157,16.6
0.2896,-0.00157,16.6
0.2898,-0.00156,16.6
0.29,-0.00156,16.6
0.2902,-0.00156,16.6
0.2905,-0.00156,16.6
0.2907,-0.00156,16.6
0.2909,-0.00156,16.6
0.2911,-0.00156,16.6
0.2913,-0.00156,16.6
0.2915,-0.00156,16.6
0.2917,-0.00156,16.6
0.2919,-0.00156,16.6
0.2921,-0.00156,16.6
0.2923,-0.00155,16.6
0.2926,-0.00155,16.6
0.2928,-0.00155,16.6
0.293,-0.00155,16.6
0.2932,-0.00155,16.6
0.2934,-0.00155,16.6
0.2936,-0.00155,16.6
0.2938,-0.00155,16.6
0.294,-0.00155,16.6
0.2942,-0.00155,16.6
0.2944,-0.00155,16.6
0.2947,-0.00155,16.6
0.2949,-0.00154,16.6
0.2951,-0.00154,16.6
0.2953,-0.00154,16.6
0.2955,-0.00154,16.6
0.2957,-0.00154,16.6
0.2959,-0.00154,16.6
0.2961,-0.00154,16.6
0.2963,-0.00154,16.6
0.2965,-0.00154,16.6
0.2968,-0.00154,16.6
0.297,-0.00154,16.6
0.2972,-0.00154,16.6
0.2974,-0.00153,16.6
0.2976,-0.00153,16.6
0.2978,-0.00153,16.6
0.298,-0.00153,16.6
0.2982,-0.00153,16.6
0.2984,-0.00153,16.6
0.2986,-0.00153,16.6
0.2989,-0.00153,16.6
0.2991,-0.00153,16.6
0.2993,-0.00153,16.6
0.2995,-0.00153,16.6
0.2997,-0.00153,16.6
0.2999,-0.00152,16.6
0.3001,-0.00152,16.6
0.3003,-0.00152,16.6
0.3005,-0.00152,16.6
0.3007,-0.00152,16.6
0.301,-0.00152,16.6
0.3012,-0.00152,16.6
0.3014,-0.00152,16.6
0.3016,-0.00152,16.6
0.3018,-0.00152,16.6
0.302,-0.00152,16.6
0.3022,-0.00152,16.6
0.3024,-0.00151,16.6
0.3026,-0.00151,16.6
0.3028,-0.00151,16.6
0.3031,-0.00151,16.6
0.3033,-0.00151,16.6
0.3035,-0.00151,16.6
0.3037,-0.00151,16.6
0.3039,-0.00151,16.6
0.3041,-0.00151,16.6
0.3043,-0.00151,16.6
0.3045,-0.00151,16.6
0.3047,-0.00151,16.6
0.3049,-0.0015,16.6
0.3052,-0.0015,16.6
0.3054,-0.0015,16.6
0.3056,-0.0015,16.6
0.3058,-0.0015,16.6
0.306,-0.0015,16.6
0.3062,-0.0015,16.6
0.3064,-0.0015,16.6
0.3066,-0.0015,16.6
0.3068,-0.0015,16.6
0.307,-0.0015,16.6
0.3073,-0.0015,16.6
0.3075,-0.0015,16.6
0.3077,-0.00149,16.6
0.3079,-0.00149,16.6
0.3081,-0.00149,16.6
0.3083,-0.00149,16.6
0.3085,-0.00149,16.6
0.3087,-0.00149,16.6
0.3089,-0.00149,16.6
0.3091,-0.00149,16.6
0.3094,-0.00149,16.6
0.3096,-0.00149,16.6
0.3098,-0.00149,16.6
0.31,-0.00149,16.6
0.3102,-0.00149,16.6
0.3104,-0.00148,16.6
0.3106,-0.00148,16.6
0.3108,-0.00148,16.6
0.311,-0.00148,16.6
0.3112,-0.00148,16.6
0.3115,-0.00148,16.6
0.3117,-0.00148,16.6
0.3119,-0.00148,16.6
0.3121,-0.00148,16.6
0.3123,-0.00148,16.6
0.3125,-0.00148,16.6
0.3127,-0.00148,16.6
0.3129,-0.00147,16.6
0.3131,-0.00147,16.6
0.3133,-0.00147,16.6
0.3136,-0.00147,16.6
0.3138,-0.00147,16.6
0.314,-0.00147,16.6
0.3142,-0.00147,16.6
0.3144,-0.00147,16.6
0.3146,-0.00147,16.6
0.3148,-0.00147,16.6
0.315,-0.00147,16.6
0.3152,-0.00147,16.6
0.3154,-0.00147,16.6
0.3157,-0.00147,16.6
0.3159,-0.00146,16.6
0.3161,-0.00146,16.6
0.3163,-0.00146,16.6
0.3165,-0.00146,16.6
0.3167,-0.00146,16.6
0.3169,-0.00146,16.6
0.3171,-0.00146,16.6
0.3173,-0.00146,16.6
0.3175,-0.00146,16.6
0.3178,-0.00146,16.6
0.318,-0.00146,16.6
0.3182,-0.00146,16.6
0.3184,-0.00146,16.6
0.3186,-0.00145,16.6
0.3188,-0.00145,16.6
0.319,-0.00145,16.6
0.3192,-0.00145,16.6
0.3194,-0.00145,16.6
0.3196,-0.00145,16.6
0.3199,-0.00145,16.6
0.3201,-0.00145,16.6
0.3203,-0.00145,16.6
0.3205,-0.00145,16.6
0.3207,-0.00145,16.6
0.3209,-0.00145,16.6
0.3211,-0.00145,16.6
0.3213,-0.00145,16.6
0.3215,-0.00144,16.6
0.3217,-0.00144,16.6
0.322,-0.00144,16.6
0.3222,-0.00144,16.6
0.3224,-0.00144,16.6
0.3226,-0.00144,16.6
0.3228,-0.00144,16.6
0.323,-0.00144,16.6
0.3232,-0.00144,16.6
0.3234,-0.00144,16.6
0.3236,-0.00144,16.6
0.3238,-0.00144,16.6
0.3241,-0.00144,16.6
0.3243,-0.00144,16.6
0.3245,-0.00144,16.6
0.3247,-0.00143,16.6
0.3249,-0.00143,16.6
0.3251,-0.00143,16.6
0.3253,-0.00143,16.6
0.3255,-0.00143,16.6
0.3257,-0.00143,16.6
0.3259,-0.00143,16.6
0.3262,-0.00143,16.6
0.3264,-0.00143,16.6
0.3266,-0.00143,16.6
0.3268,-0.00143,16.6
0.327,-0.00143,16.6
0.3272,-0.00143,16.6
0.3274,-0.00143,16.6
0.3276,-0.00143,16.6
0.3278,-0.00142,16.6
0.328,-0.00142,16.6
0.3283,-0.00142,16.6
0.3285,-0.00142,16.6
0.3287,-0.00142,16.6
0.3289,-0.00142,16.6
0.3291,-0.00142,16.6
0.3293,-0.00142,16.6
0.3295,-0.00142,16.6
0.3297,-0.00142,16.6
0.3299,-0.00142,16.6
0.3301,-0.00142,16.6
0.3304,-0.00142,16.6
0.3306,-0.00142,16.6
0.3308,-0.00142,16.6
0.331,-0.00141,16.6
0.3312,-0.00141,16.6
0.3314,-0.00141,16.6
0.3316,-0.00141,16.6
0.3318,-0.00141,16.6
0.332,-0.00141,16.6
0.3322,-0.00141,16.6
0.3325,-0.00141,16.6
0.3327,-0.00141,16.6
0.3329,-0.00141,16.6
0.3331,-0.00141,16.6
0.3333,-0.00141,16.6
0.3335,-0.00141,16.6
0.3337,-0.00141,16.6
0.3339,-0.00141,16.6
0.3341,-0.00141,16.6
0.3343,-0.0014,16.6
0.3346,-0.0014,16.6
0.3348,-0.0014,16.6
0.335,-0.0014,16.6
0.3352,-0.0014,16.6
0.3354,-0.0014,16.6
0.3356,-0.0014,16.6
0.3358,-0.0014,16.6
0.336,-0.0014,16.6
0.3362,-0.0014,16.6
0.3364,-0.0014,16.6
0.3367,-0.0014,16.6
0.3369,-0.0014,16.6
0.3371,-0.0014,16.6
0.3373,-0.0014,16.6
0.3375,-0.0014,16.6
0.3377,-0.00139,16.6
0.3379,-0.00139,16.6
0.3381,-0.00139,16.6
0.3383,-0.00139,16.6
0.3385,-0.00139,16.6
0.3388,-0.00139,16.6
0.339,-0.00139,16.6
0.3392,-0.00139,16.6
0.3394,-0.00139,16.6
0.3396,-0.00139,16.6
0.3398,-0.00139,16.6
0.34,-0.00139,16.6
0.3402,-0.00139,16.6
0.3404,-0.00139,16.6
0.3406,-0.00139,16.6
0.3409,-0.00139,16.6
0.3411,-0.00139,16.6
0.3413,-0.00138,16.6
0.3415,-0.00138,16.6
0.3417,-0.00138,16.6
0.3419,-0.00138,16.6
0.3421,-0.00138,16.6
0.3423,-0.00138,16.6
0.3425,-0.00138,16.6
0.3427,-0.00138,16.6
0.343,-0.00138,16.6
0.3432,-0.00138,16.6
0.3434,-0.00138,16.6
0.3436,-0.00138,16.6
0.3438,-0.00138,16.6
0.344,-0.00138,16.6
0.3442,-0.00138,16.6
0.3444,-0.00138,16.6
0.3446,-0.00138,16.6
0.3448,-0.00138,16.6
0.3451,-0.00137,16.6
0.3453,-0.00137,16.6
0.3455,-0.00137,16.6
0.3457,-0.00137,16.6
0.3459,-0.00137,16.6
0.3461,-0.00137,16.6
0.3463,-0.00137,16.6
0.3465,-0.00137,16.6
0.3467,-0.00137,16.6
0.3469,-0.00137,16.6
0.3472,-0.00137,16.6
0.3474,-0.00137,16.6
0.3476,-0.00137,16.6
0.3478,-0.00137,16.6
0.348,-0.00137,16.6
0.3482,-0.00137,16.6
0.3484,-0.00137,16.6
0.3486,-0.00137,16.6
0.3488,-0.00136,16.6
0.349,-0.00136,16.6
0.3493,-0.00136,16.6
0.3495,-0.00136,16.6
0.3497,-0.00136,16.6
0.3499,-0.00136,16.6
0.3501,-0.00136,16.6
0.3503,-0.00136,16.6
0.3505,-0.00136,16.6
0.3507,-0.00136,16.6
0.3509,-0.00136,16.6
0.3511,-0.00136,16.6
0.3514,-0.00136,16.6
0.3516,-0.00136,16.6
0.3518,-0.00136,16.6
0.352,-0.00136,16.6
0.3522,-0.00136,16.6
0.3524,-0.00136,16.6
0.3526,-0.00136,16.6
0.3528,-0.00135,16.6
0.353,-0.00135,16.6
0.3532,-0.00135,16.6
0.3535,-0.00135,16.6
0.3537,-0.00135,16.6
0.3539,-0.00135,16.6
0.3541,-0.00135,16.6
0.3543,-0.00135,16.6
0.3545,-0.00135,16.6
0.3547,-0.00135,16.6
0.3549,-0.00135,16.6
0.3551,-0.00135,16.6
0.3553,-0.00135,16.6
0.3556,-0.00135,16.6
0.3558,-0.00135,16.6
0.356,-0.00135,16.6
0.3562,-0.00135,16.6
0.3564,-0.00135,16.6
0.3566,-0.00135,16.6
0.3568,-0.00134,16.6
0.357,-0.00134,16.6
0.3572,-0.00134,16.6
0.3574,-0.00134,16.6
0.3577,-0.00134,16.6
0.3579,-0.00134,16.6
0.3581,-0.00134,16.6
0.3583,-0.00134,16.6
0.3585,-0.00134,16.6
0.3587,-0.00134,16.6
0.3589,-0.00134,16.6
0.3591,-0.00134,16.6
0.3593,-0.00134,16.6
0.3595,-0.00134,16.6
0.3598,-0.00134,16.6
0.36,-0.00134,16.6
0.3602,-0.00134,16.6
0.3604,-0.00134,16.6
0.3606,-0.00134,16.6
0.3608,-0.00134,16.6
0.361,-0.00133,16.6
0.3612,-0.00133,16.6
0.3614,-0.00133,16.6
0.3616,-0.00133,16.6
0.3619,-0.00133,16.6
0.3621,-0.00133,16.6
0.3623,-0.00133,16.6
0.3625,-0.00133,16.6
0.3627,-0.00133,16.6
0.3629,-0.00133,16.6
0.3631,-0.00133,16.6
0.3633,-0.00133,16.6
0.3635,-0.00133,16.6
0.3637,-0.00133,16.6
0.364,-0.00133,16.6
0.3642,-0.00133,16.6
0.3644,-0.00133,16.6
0.3646,-0.00133,16.6
0.3648,-0.00133,16.6
0.365,-0.00133,16.6
0.3652,-0.00133,16.6
0.3654,-0.00132,16.6
0.3656,-0.00132,16.6
0.3658,-0.00132,16.6
0.3661,-0.00132,16.6
0.3663,-0.00132,16.6
0.3665,-0.00132,16.6
0.3667,-0.00132,16.6
0.3669,-0.00132,16.6
0.3671,-0.00132,16.6
0.3673,-0.00132,16.6
0.3675,-0.00132,16.6
0.3677,-0.00132,16.6
0.3679,-0.00132,16.6
0.3682,-0.00132,16.6
0.3684,-0.00132,16.6
0.3686,-0.00132,16.6
0.3688,-0.00132,16.6
0.369,-0.00132,16.6
0.3692,-0.00132,16.6
0.3694,-0.00132,16.6
0.3696,-0.00132,16.6
0.3698,-0.00132,16.6
0.37,-0.00131,16.6
0.3703,-0.00131,16.6
0.3705,-0.00131,16.6
0.3707,-0.00131,16.6
0.3709,-0.00131,16.6
0.3711,-0.00131,16.6
0.3713,-0.00131,16.6
0.3715,-0.00131,16.6
0.3717,-0.00131,16.6
0.3719,-0.00131,16.6
0.3721,-0.00131,16.6
0.3724,-0.00131,16.6
0.3726,-0.00131,16.6
0.3728,-0.00131,16.6
0.373,-0.00131,16.6
0.3732,-0.00131,16.6
0.3734,-0.00131,16.6
0.3736,-0.00131,16.6
0.3738,-0.00131,16.6
0.374,-0.00131,16.6
0.3742,-0.00131,16.6
0.3745,-0.00131,16.6
0.3747,-0.0013,16.6
0.3749,-0.0013,16.6
0.3751,-0.0013,16.6
0.3753,-0.0013,16.6
0.3755,-0.0013,16.6
0.3757,-0.0013,16.6
0.3759,-0.0013,16.6
0.3761,-0.0013,16.6
0.3763,-0.0013,16.6
0.3766,-0.0013,16.6
0.3768,-0.0013,16.6
0.377,-0.0013,16.6
0.3772,-0.0013,16.6
0.3774,-0.0013,16.6
0.3776,-0.0013,16.6
0.3778,-0.0013,16.6
0.378,-0.0013,16.6
0.3782,-0.0013,16.6
0.3784,-0.0013,16.6
0.3787,-0.0013,16.6
0.3789,-0.0013,16.6
0.3791,-0.0013,16.6
0.3793,-0.0013,16.6
0.3795,-0.0013,16.6
0.3797,-0.00129,16.6
0.3799,-0.00129,16.6
0.3801,-0.00129,16.6
0.3803,-0.00129,16.6
0.3805,-0.00129,16.6
0.3808,-0.00129,16.6
0.381,-0.00129,16.6
0.3812,-0.00129,16.6
0.3814,-0.00129,16.6
0.3816,-0.00129,16.6
0.3818,-0.00129,16.6
0.382,-0.00129,16.6
0.3822,-0.00129,16.6
0.3824,-0.00129,16.6
0.3826,-0.00129,16.6
0.3829,-0.00129,16.6
0.3831,-0.00129,16.6
0.3833,-0.00129,16.6
0.3835,-0.00129,16.6
0.3837,-0.00129,16.6
0.3839,-0.00129,16.6
0.3841,-0.00129,16.6
0.3843,-0.00129,16.6
0.3845,-0.00129,16.6
0.3847,-0.00128,16.6
0.385,-0.00128,16.6
0.3852,-0.00128,16.6
0.3854,-0.00128,16.6
0.3856,-0.00128,16.6
0.3858,-0.00128,16.6
0.386,-0.00128,16.6
0.3862,-0.00128,16.6
0.3864,-0.00128,16.6
0.3866,-0.00128,16.6
0.3868,-0.00128,16.6
0.3871,-0.00128,16.6
0.3873,-0.00128,16.6
0.3875,-0.00128,16.6
0.3877,-0.00128,16.6
0.3879,-0.00128,16.6
0.3881,-0.00128,16.6
0.3883,-0.00128,16.6
0.3885,-0.00128,16.6
0.3887,-0.00128,16.6
0.3889,-0.00128,16.6
0.3892,-0.00128,16.6
0.3894,-0.00128,16.6
0.3896,-0.00128,16.6
0.3898,-0.00127,16.6
0.39,-0.00127,16.6
0.3902,-0.00127,16.6
0.3904,-0.00127,16.6
0.3906,-0.00127,16.6
0.3908,-0.00127,16.6
0.391,-0.00127,16.6
0.3913,-0.00127,16.6
0.3915,-0.00127,16.6
0.3917,-0.00127,16.6
0.3919,-0.00127,16.6
0.3921,-0.00127,16.6
0.3923,-0.00127,16.6
0.3925,-0.00127,16.6
0.3927,-0.00127,16.6
0.3929,-0.00127,16.6
0.3931,-0.00127,16.6
0.3934,-0.00127,16.6
0.3936,-0.00127,16.6
0.3938,-0.00127,16.6
0.394,-0.00127,16.6
0.3942,-0.00127,16.6
0.3944,-0.00127,16.6
0.3946,-0.00127,16.6
0.3948,-0.00127,16.6
0.395,-0.00127,16.6
0.3952,-0.00126,16.6
0.3955,-0.00126,16.6
0.3957,-0.00126,16.6
0.3959,-0.00126,16.6
0.3961,-0.00126,16.6
0.3963,-0.00126,16.6
0.3965,-0.00126,16.6
0.3967,-0.00126,16.6
0.3969,-0.00126,16.6
0.3971,-0.00126,16.6
0.3973,-0.00126,16.6
0.3976,-0.00126,16.6
0.3978,-0.00126,16.6
0.398,-0.00126,16.6
0.3982,-0.00126,16.6
0.3984,-0.00126,16.6
0.3986,-0.00126,16.6
0.3988,-0.00126,16.6
0.399,-0.00126,16.6
0.3992,-0.00126,16.6
0.3994,-0.00126,16.6
0.3997,-0.00126,16.6
0.3999,-0.00126,16.6
0.4001,-0.00126,16.6
0.4003,-0.00126,16.6
0.4005,-0.00126,16.6
0.4007,-0.00126,16.6
0.4009,-0.00125,16.6
0.4011,-0.00125,16.6
0.4013,-0.00125,16.6
0.4015,-0.00125,16.6
0.4018,-0.00125,16.6
0.402,-0.00125,16.6
0.4022,-0.00125,16.6
0.4024,-0.00125,16.6
0.4026,-0.00125,16.6
0.4028,-0.00125,16.6
0.403,-0.00125,16.6
0.4032,-0.00125,16.6
0.4034,-0.00125,16.6
0.4036,-0.00125,16.6
0.4039,-0.00125,16.6
0.4041,-0.00125,16.6
0.4043,-0.00125,16.6
0.4045,-0.00125,16.6
0.4047,-0.00125,16.6
0.4049,-0.00125,16.6
0.4051,-0.00125,16.6
0.4053,-0.00125,16.6
0.4055,-0.00125,16.6
0.4057,-0.00125,16.6
0.406,-0.00125,16.6
0.4062,-0.00125,16.6
0.4064,-0.00125,16.6
0.4066,-0.00124,16.6
0.4068,-0.00124,16.6
0.407,-0.00124,16.6
0.4072,-0.00124,16.6
0.4074,-0.00124,16.6
0.4076,-0.00124,16.6
0.4078,-0.00124,16.6
0.4081,-0.00124,16.6
0.4083,-0.00124,16.6
0.4085,-0.00124,16.6
0.4087,-0.00124,16.6
0.4089,-0.00124,16.6
0.4091,-0.00124,16.6
0.4093,-0.00124,16.6
0.4095,-0.00124,16.6
0.4097,-0.00124,16.6
0.4099,-0.00124,16.6
0.4102,-0.00124,16.6
0.4104,-0.00124,16.6
0.4106,-0.00124,16.6
0.4108,-0.00124,16.6
0.411,-0.00124,16.6
0.4112,-0.00124,16.6
0.4114,-0.00124,16.6
0.4116,-0.00124,16.6
0.4118,-0.00124,16.6
0.412,-0.00124,16.6
0.4123,-0.00124,16.6
0.4125,-0.00123,16.6
0.4127,-0.00123,16.6
0.4129,-0.00123,16.6
0.4131,-0.00123,16.6
0.4133,-0.00123,16.6
0.4135,-0.00123,16.6
0.4137,-0.00123,16.6
0.4139,-0.00123,16.6
0.4141,-0.00123,16.6
0.4144,-0.00123,16.6
0.4146,-0.00123,16.6
0.4148,-0.00123,16.6
0.415,-0.00123,16.6
0.4152,-0.00123,16.6
0.4154,-0.00123,16.6
0.4156,-0.00123,16.6
0.4158,-0.00123,16.6
0.416,-0.00123,16.6
0.4162,-0.00123,16.6
0.4165,-0.00123,16.6
0.4167,-0.00123,16.6
0.4169,-0.00123,16.6
0.4171,-0.00123,16.6
0.4173,-0.00123,16.6
0.4175,-0.00123,16.6
0.4177,-0.00123,16.6
0.4179,-0.00123,16.6
0.4181,-0.00123,16.6
0.4183,-0.00123,16.6
0.4186,-0.00123,16.6
0.4188,-0.00122,16.6
0.419,-0.00122,16.6
0.4192,-0.00122,16.6
0.4194,-0.00122,16.6
0.4196,-0.00122,16.6
0.4198,-0.00122,16.6
0.42,-0.00122,16.6
0.4202,-0.00122,16.6
0.4204,-0.00122,16.6
0.4207,-0.00122,16.6
0.4209,-0.00122,16.6
0.4211,-0.00122,16.6
0.4213,-0.00122,16.6
0.4215,-0.00122,16.6
0.4217,-0.00122,16.6
0.4219,-0.00122,16.6
0.4221,-0.00122,16.6
0.4223,-0.00122,16.6
0.4225,-0.00122,16.6
0.4228,-0.00122,16.6
0.423,-0.00122,16.6
0.4232,-0.00122,16.6
0.4234,-0.00122,16.6
0.4236,-0.00122,16.6
0.4238,-0.00122,16.6
0.424,-0.00122,16.6
0.4242,-0.00122,16.6
0.4244,-0.00122,16.6
0.4246,-0.00122,16.6
0.4249,-0.00122,16.6
0.4251,-0.00121,16.6
0.4253,-0.00121,16.6
0.4255,-0.00121,16.6
0.4257,-0.00121,16.6
0.4259,-0.00121,16.6
0.4261,-0.00121,16.6
0.4263,-0.00121,16.6
0.4265,-0.00121,16.6
0.4267,-0.00121,16.6
0.427,-0.00121,16.6
0.4272,-0.00121,16.6
0.4274,-0.00121,16.6
0.4276,-0.00121,16.6
0.4278,-0.00121,16.6
