Width,Electron density,Negative density,Positive density,O- density,O2- density,CO3- density,CO4- density,CO2+ density,O2+ density,O density,O2 density,O3 density,CO density,C density,CO2e1 density,CO2va density,CO2vb density,CO2vc density,CO2v1a density,CO2v1 density,CO2v2 density,CO2v3 density,CO2v4 density,CO2v5 density,CO2v6 density,CO2v7 density,CO2v8 density,Electric field,Rise rate
0.87,0.00184,0.00632,0.83663,1.09093,1.07326,0.01181,0.01135,0.83521,0.14135,0.04264,0.17161,1.00926,0.04977,0.07815,0.0494,0.26805,0.1326,0.48499,0.62355,0.33778,0.25727,0.18911,0.13084,0.10197,0.06318,0.03028,0.10589,0.92951,20
0.873,0.00173,0.00613,0.81424,1.08326,1.07482,0.01136,0.01104,0.81289,0.13497,0.03839,0.15465,1.00835,0.04481,0.0705,0.04451,0.24222,0.12513,0.48312,0.57176,0.31064,0.23466,0.17166,0.11838,0.09208,0.05699,0.0273,0.09547,0.94418,20
0.876,0.00163,0.00597,0.79212,1.07496,1.07145,0.01107,0.01085,0.79083,0.12902,0.03414,0.13766,1.00743,0.03985,0.06279,0.0396,0.21614,0.11685,0.48068,0.51859,0.28204,0.21139,0.15391,0.1058,0.08213,0.05077,0.02431,0.08503,0.95844,20
0.879,0.00154,0.00583,0.7703,1.06628,1.06524,0.01088,0.01071,0.76906,0.1235,0.02988,0.12065,1.00651,0.03488,0.05505,0.03468,0.18983,0.10761,0.47516,0.46375,0.25198,0.18745,0.13585,0.09309,0.07211,0.04453,0.02131,0.07456,0.97232,20
0.882,0.00145,0.00569,0.74879,1.05731,1.05747,0.01073,0.01061,0.7476,0.11841,0.02561,0.1036,1.00558,0.0299,0.04727,0.02975,0.16329,0.09726,0.46371,0.40692,0.22044,0.16283,0.11748,0.08025,0.06203,0.03826,0.01831,0.06407,0.98581,20
0.885,0.00136,0.00557,0.72761,1.04811,1.04884,0.0106,0.01051,0.72647,0.11377,0.02135,0.08654,1.00466,0.02492,0.03945,0.02481,0.13654,0.08565,0.443,0.34774,0.18742,0.13752,0.09878,0.06727,0.05188,0.03197,0.01529,0.05354,0.99891,20
0.888,0.00129,0.00545,0.70678,1.03873,1.03969,0.01048,0.01041,0.70568,0.10957,0.01708,0.06945,1.00373,0.01994,0.03161,0.01986,0.10959,0.07258,0.40907,0.28582,0.15292,0.1115,0.07975,0.05415,0.04166,0.02564,0.01226,0.04296,1.01165,20
0.891,0.00121,0.00534,0.68632,1.02919,1.03017,0.01036,0.01031,0.68526,0.1058,0.01281,0.05235,1.0028,0.01496,0.02375,0.0149,0.08245,0.05781,0.35706,0.22073,0.11693,0.08476,0.06037,0.04087,0.03137,0.01929,0.00922,0.03233,1.02401,20
0.894,0.00114,0.00523,0.66623,1.0195,1.02035,0.01024,0.01021,0.66521,0.10247,0.00854,0.03524,1.00187,0.00997,0.01588,0.00994,0.05513,0.04108,0.28065,0.15197,0.07945,0.05728,0.04063,0.02743,0.021,0.0129,0.00617,0.02164,1.03602,20
0.897,0.00108,0.00512,0.64654,1.00971,1.01028,0.01012,0.01011,0.64554,0.09957,0.00427,0.01812,1.00093,0.00499,0.00799,0.00497,0.02764,0.02203,0.1699,0.0789,0.04047,0.02904,0.02052,0.01381,0.01055,0.00647,0.00309,0.01087,1.04767,20
