Width,Electron density,Negative density,Positive density,O- density,O2- density,CO3- density,CO4- density,CO2+ density,O2+ density,O density,O2 density,O3 density,CO density,C density,CO2e1 density,CO2va density,CO2vb density,CO2vc density,CO2v1a density,CO2v1 density,CO2v2 density,CO2v3 density,CO2v4 density,CO2v5 density,CO2v6 density,CO2v7 density,CO2v8 density,Electric field,Rise rate
0.22622,0.14173,0.22535,0.21622,0.57266,0.05147,0.48161,0.34834,0.20358,1.26375,0.35581,1.09999,1.07506,0.40858,0.24856,0.21968,1.05643,0.21921,0.86737,1.45767,0.58175,0.59742,0.53422,0.42092,0.35692,0.24225,0.12596,0.4764,0.0278,24
0.22865,0.14217,0.2258,0.21666,0.57492,0.05197,0.48284,0.34714,0.20392,1.27351,0.35857,1.10861,1.07553,0.41172,0.24875,0.2212,1.06269,0.21959,0.86732,1.45875,0.58038,0.59782,0.53579,0.42285,0.35896,0.24401,0.12708,0.4814,0.02771,24
0.23108,0.14261,0.22622,0.21707,0.57719,0.05246,0.48391,0.34582,0.20424,1.28265,0.3613,1.11716,1.076,0.41482,0.24892,0.22272,1.06889,0.21996,0.86728,1.45978,0.57903,0.5982,0.53733,0.42476,0.36097,0.24576,0.12819,0.4864,0.02762,24
0.23351,0.14306,0.22662,0.21746,0.57946,0.05293,0.48483,0.34439,0.20455,1.29116,0.36401,1.12562,1.07646,0.4179,0.24907,0.22422,1.07503,0.22033,0.86725,1.46076,0.57769,0.59856,0.53884,0.42664,0.36297,0.2475,0.1293,0.49141,0.02753,24
0.23595,0.14351,0.22699,0.21782,0.58174,0.05339,0.4856,0.34285,0.20483,1.29906,0.36669,1.134,1.07691,0.42095,0.24921,0.22571,1.0811,0.2207,0.86725,1.46169,0.57636,0.59891,0.54033,0.42849,0.36494,0.24922,0.13041,0.49641,0.02744,24
0.23838,0.14397,0.22735,0.21817,0.58402,0.05382,0.48623,0.34121,0.20511,1.30636,0.36934,1.14229,1.07736,0.42397,0.24933,0.22719,1.08711,0.22107,0.86726,1.46259,0.57505,0.59924,0.5418,0.43033,0.36689,0.25093,0.13151,0.50141,0.02735,24
0.24081,0.14443,0.22769,0.21849,0.58631,0.05424,0.48674,0.33949,0.20536,1.31307,0.37197,1.1505,1.0778,0.42696,0.24943,0.22866,1.09306,0.22144,0.8673,1.46346,0.57376,0.59957,0.54324,0.43214,0.36883,0.25263,0.13261,0.50641,0.02725,24
0.24324,0.14489,0.22801,0.2188,0.5886,0.05464,0.48712,0.33768,0.20561,1.3192,0.37457,1.15863,1.07823,0.42992,0.24953,0.23011,1.09895,0.22181,0.86736,1.46429,0.57249,0.59988,0.54466,0.43393,0.37074,0.25432,0.13371,0.51141,0.02716,24
0.24568,0.14536,0.22832,0.21909,0.5909,0.05502,0.48738,0.3358,0.20584,1.32476,0.37715,1.16667,1.07866,0.43285,0.2496,0.23156,1.10478,0.22218,0.86744,1.46511,0.57124,0.60019,0.54606,0.4357,0.37264,0.256,0.1348,0.51641,0.02707,24
0.24811,0.14583,0.22862,0.21936,0.5932,0.05539,0.48753,0.33385,0.20606,1.32976,0.3797,1.17463,1.07908,0.43574,0.24967,0.23299,1.11056,0.22255,0.86755,1.4659,0.57001,0.60049,0.54744,0.43745,0.37451,0.25766,0.13588,0.5214,0.02698,24
0.25054,0.1463,0.2289,0.21962,0.59551,0.05575,0.48758,0.33183,0.20628,1.33423,0.38222,1.18251,1.07949,0.43861,0.24973,0.23442,1.11628,0.22293,0.86768,1.46668,0.56881,0.60079,0.5488,0.43918,0.37638,0.25932,0.13697,0.5264,0.02689,24
0.25297,0.14678,0.22917,0.21987,0.59783,0.05608,0.48753,0.32977,0.20649,1.33818,0.38472,1.19031,1.0799,0.44144,0.24978,0.23584,1.12195,0.2233,0.86784,1.46745,0.56762,0.60109,0.55015,0.44089,0.37822,0.26096,0.13805,0.5314,0.0268,24
0.25541,0.14727,0.22943,0.2201,0.60016,0.05641,0.4874,0.32765,0.20669,1.34161,0.38719,1.19802,1.0803,0.44425,0.24982,0.23724,1.12756,0.22367,0.86803,1.46821,0.56647,0.60139,0.55148,0.44259,0.38005,0.2626,0.13913,0.5364,0.0267,24
0.25784,0.14776,0.22968,0.22033,0.60249,0.05672,0.48718,0.32549,0.20688,1.34456,0.38964,1.20566,1.08069,0.44702,0.24985,0.23864,1.13313,0.22405,0.86825,1.46896,0.56534,0.60169,0.5528,0.44427,0.38187,0.26422,0.1402,0.54139,0.02661,24
0.26027,0.14825,0.22993,0.22054,0.60484,0.05702,0.48689,0.32329,0.20707,1.34703,0.39206,1.21321,1.08108,0.44976,0.24988,0.24003,1.13864,0.22443,0.8685,1.46972,0.56423,0.60198,0.55411,0.44594,0.38367,0.26584,0.14127,0.54639,0.02652,24
0.2627,0.14875,0.23017,0.22075,0.60719,0.0573,0.48652,0.32106,0.20726,1.34904,0.39445,1.22067,1.08146,0.45248,0.2499,0.24141,1.1441,0.22481,0.86878,1.47048,0.56316,0.60229,0.55541,0.44759,0.38546,0.26744,0.14234,0.55139,0.02642,24
0.26514,0.14926,0.23041,0.22096,0.60955,0.05758,0.48609,0.3188,0.20745,1.35061,0.39681,1.22806,1.08183,0.45516,0.24992,0.24278,1.14952,0.22519,0.86909,1.47125,0.56211,0.60259,0.5567,0.44924,0.38724,0.26904,0.1434,0.55638,0.02633,24
0.26757,0.14977,0.23065,0.22115,0.61193,0.05784,0.48561,0.31651,0.20764,1.35177,0.39915,1.23536,1.0822,0.45781,0.24993,0.24414,1.15488,0.22558,0.86944,1.47202,0.56109,0.6029,0.55797,0.45086,0.389,0.27063,0.14446,0.56138,0.02623,24
0.27,0.15028,0.23088,0.22135,0.61431,0.0581,0.48507,0.31421,0.20782,1.35252,0.40146,1.24259,1.08256,0.46043,0.24995,0.2455,1.16021,0.22597,0.86982,1.47281,0.5601,0.60322,0.55925,0.45248,0.39075,0.27221,0.14552,0.56637,0.02614,24
0.27243,0.15081,0.23112,0.22154,0.61671,0.05834,0.48449,0.31189,0.20801,1.35288,0.40375,1.24973,1.08292,0.46301,0.24996,0.24685,1.16548,0.22637,0.87024,1.47362,0.55913,0.60355,0.56051,0.45409,0.39249,0.27379,0.14658,0.57137,0.02604,24
0.27486,0.15134,0.23136,0.22174,0.61912,0.05857,0.48387,0.30956,0.20821,1.35288,0.406,1.25679,1.08327,0.46557,0.24997,0.24819,1.17072,0.22676,0.87069,1.47444,0.5582,0.60389,0.56177,0.45569,0.39422,0.27535,0.14763,0.57637,0.02594,24
0.2773,0.15187,0.2316,0.22193,0.62155,0.0588,0.48322,0.30722,0.20841,1.35253,0.40824,1.26377,1.08361,0.4681,0.24998,0.24953,1.17591,0.22717,0.87118,1.47529,0.5573,0.60423,0.56302,0.45727,0.39594,0.27691,0.14868,0.58136,0.02585,24
0.27973,0.15242,0.23184,0.22213,0.62398,0.05901,0.48254,0.30488,0.20861,1.35185,0.41044,1.27067,1.08395,0.47059,0.25,0.25086,1.18105,0.22757,0.87171,1.47616,0.55643,0.60459,0.56427,0.45885,0.39766,0.27846,0.14972,0.58636,0.02575,24
0.28216,0.15297,0.23209,0.22232,0.62644,0.05922,0.48183,0.30253,0.20882,1.35086,0.41262,1.27749,1.08428,0.47306,0.25001,0.25218,1.18616,0.22799,0.87228,1.47706,0.5556,0.60495,0.56552,0.46043,0.39936,0.28001,0.15077,0.59136,0.02565,24
0.28459,0.15353,0.23235,0.22253,0.62891,0.05942,0.48111,0.30019,0.20903,1.34957,0.41477,1.28423,1.0846,0.47549,0.25003,0.25349,1.19123,0.22841,0.87288,1.47798,0.55479,0.60533,0.56677,0.46199,0.40105,0.28155,0.15181,0.59635,0.02555,24
0.28703,0.15409,0.23261,0.22274,0.63139,0.05962,0.48038,0.29785,0.20926,1.34801,0.41689,1.29089,1.08493,0.47789,0.25005,0.25481,1.19625,0.22883,0.87353,1.47894,0.55402,0.60573,0.56802,0.46355,0.40274,0.28308,0.15285,0.60135,0.02545,24
0.28946,0.15467,0.23288,0.22295,0.63389,0.05981,0.47964,0.29551,0.20949,1.34619,0.41899,1.29748,1.08524,0.48026,0.25008,0.25611,1.20124,0.22926,0.87422,1.47992,0.55328,0.60614,0.56926,0.46511,0.40442,0.28461,0.15389,0.60635,0.02535,24
0.29189,0.15525,0.23315,0.22317,0.63641,0.06,0.47889,0.29318,0.20973,1.34412,0.42106,1.30398,1.08555,0.4826,0.25011,0.25741,1.20619,0.22969,0.87494,1.48095,0.55257,0.60656,0.57051,0.46666,0.40609,0.28613,0.15493,0.61134,0.02524,24
0.29432,0.15584,0.23344,0.2234,0.63895,0.06018,0.47815,0.29086,0.20998,1.34184,0.4231,1.31041,1.08585,0.48491,0.25015,0.2587,1.21111,0.23014,0.87571,1.48201,0.5519,0.607,0.57175,0.4682,0.40776,0.28765,0.15596,0.61634,0.02514,24
0.29676,0.15644,0.23374,0.22364,0.64151,0.06035,0.47742,0.28854,0.21025,1.33934,0.42511,1.31675,1.08615,0.48719,0.25019,0.25999,1.21598,0.23058,0.87653,1.48311,0.55125,0.60745,0.573,0.46975,0.40942,0.28916,0.15699,0.62133,0.02504,24
0.29919,0.15706,0.23405,0.22389,0.64408,0.06053,0.47669,0.28624,0.21053,1.33666,0.4271,1.32302,1.08645,0.48944,0.25025,0.26128,1.22083,0.23104,0.87738,1.48425,0.55064,0.60792,0.57426,0.47129,0.41108,0.29067,0.15802,0.62633,0.02493,24
0.30162,0.15768,0.23438,0.22415,0.64668,0.0607,0.47598,0.28396,0.21082,1.3338,0.42906,1.32921,1.08674,0.49165,0.2503,0.26256,1.22563,0.2315,0.87828,1.48543,0.55007,0.60841,0.57551,0.47282,0.41273,0.29217,0.15905,0.63133,0.02483,24
0.30405,0.15831,0.23471,0.22443,0.6493,0.06087,0.47528,0.28168,0.21112,1.33078,0.431,1.33532,1.08702,0.49384,0.25037,0.26383,1.23041,0.23196,0.87922,1.48665,0.54952,0.60892,0.57677,0.47436,0.41437,0.29367,0.16007,0.63632,0.02472,24
0.30649,0.15895,0.23506,0.22471,0.65193,0.06103,0.47461,0.27942,0.21144,1.32762,0.4329,1.34136,1.0873,0.49599,0.25045,0.2651,1.23514,0.23244,0.8802,1.48792,0.54901,0.60944,0.57804,0.47589,0.41602,0.29516,0.16109,0.64132,0.02461,24
0.30892,0.1596,0.23543,0.22501,0.6546,0.0612,0.47396,0.27718,0.21177,1.32433,0.43478,1.34732,1.08757,0.49811,0.25053,0.26637,1.23985,0.23291,0.88122,1.48923,0.54853,0.60998,0.57931,0.47742,0.41765,0.29665,0.16212,0.64631,0.0245,24
0.31135,0.16026,0.23581,0.22533,0.65728,0.06136,0.47334,0.27495,0.21212,1.32092,0.43664,1.3532,1.08784,0.50021,0.25063,0.26763,1.24452,0.2334,0.88229,1.49059,0.54808,0.61054,0.58058,0.47896,0.41929,0.29813,0.16314,0.6513,0.02439,24
0.31378,0.16093,0.2362,0.22565,0.65999,0.06152,0.47276,0.27274,0.21248,1.31741,0.43846,1.359,1.0881,0.50227,0.25073,0.26889,1.24917,0.23389,0.8834,1.492,0.54767,0.61112,0.58187,0.48049,0.42092,0.29962,0.16415,0.65629,0.02428,24
0.31622,0.16162,0.23662,0.226,0.66272,0.06169,0.4722,0.27055,0.21286,1.31381,0.44026,1.36473,1.08836,0.5043,0.25085,0.27014,1.25378,0.23439,0.88456,1.49346,0.54728,0.61172,0.58316,0.48202,0.42255,0.30109,0.16517,0.66128,0.02417,24
0.31865,0.16231,0.23705,0.22636,0.66548,0.06185,0.47169,0.26838,0.21326,1.31014,0.44203,1.37039,1.08862,0.5063,0.25098,0.2714,1.25836,0.23489,0.88576,1.49497,0.54693,0.61234,0.58445,0.48355,0.42418,0.30257,0.16618,0.66627,0.02406,24
0.32108,0.16302,0.23749,0.22674,0.66826,0.06201,0.47121,0.26623,0.21368,1.30641,0.44377,1.37596,1.08887,0.50826,0.25112,0.27264,1.26291,0.23541,0.88701,1.49653,0.54661,0.61299,0.58576,0.48509,0.4258,0.30404,0.1672,0.67126,0.02394,24
0.32351,0.16374,0.23796,0.22714,0.67107,0.06218,0.47077,0.26409,0.21411,1.30263,0.44549,1.38147,1.08911,0.5102,0.25127,0.27389,1.26743,0.23592,0.88829,1.49814,0.54633,0.61365,0.58707,0.48662,0.42742,0.30551,0.16821,0.67625,0.02383,24
0.32595,0.16447,0.23845,0.22755,0.67391,0.06235,0.47038,0.26198,0.21457,1.29881,0.44718,1.38689,1.08935,0.51211,0.25143,0.27513,1.27192,0.23645,0.88963,1.4998,0.54607,0.61433,0.58839,0.48816,0.42905,0.30698,0.16922,0.68123,0.02371,24
0.32838,0.16522,0.23895,0.22799,0.67677,0.06251,0.47004,0.25988,0.21504,1.29496,0.44884,1.39224,1.08959,0.51398,0.25161,0.27637,1.27638,0.23698,0.89101,1.50152,0.54584,0.61503,0.58972,0.4897,0.43067,0.30844,0.17023,0.68621,0.0236,24
0.33081,0.16598,0.23948,0.22844,0.67966,0.06269,0.46974,0.25781,0.21553,1.2911,0.45048,1.39752,1.08982,0.51583,0.2518,0.2776,1.28082,0.23752,0.89243,1.50329,0.54565,0.61576,0.59106,0.49125,0.43229,0.3099,0.17123,0.69119,0.02348,24
0.33324,0.16675,0.24002,0.22892,0.68258,0.06286,0.4695,0.25576,0.21605,1.28723,0.45208,1.40272,1.09005,0.51764,0.252,0.27883,1.28522,0.23807,0.8939,1.50512,0.54549,0.6165,0.59241,0.4928,0.4339,0.31136,0.17224,0.69616,0.02336,24
0.33568,0.16754,0.24059,0.22942,0.68553,0.06303,0.4693,0.25373,0.21658,1.28337,0.45367,1.40785,1.09027,0.51942,0.25222,0.28006,1.2896,0.23862,0.89541,1.507,0.54536,0.61727,0.59377,0.49435,0.43552,0.31282,0.17324,0.70114,0.02324,24
0.33811,0.16834,0.24118,0.22993,0.68851,0.06321,0.46916,0.25172,0.21714,1.27952,0.45522,1.41291,1.09049,0.52117,0.25245,0.28129,1.29395,0.23918,0.89697,1.50894,0.54525,0.61806,0.59514,0.4959,0.43714,0.31427,0.17424,0.7061,0.02312,24
0.34054,0.16916,0.24179,0.23048,0.69152,0.06339,0.46907,0.24973,0.21772,1.27569,0.45674,1.41789,1.0907,0.5229,0.2527,0.28251,1.29827,0.23975,0.89857,1.51093,0.54518,0.61887,0.59652,0.49746,0.43876,0.31572,0.17524,0.71107,0.023,24
0.34297,0.16999,0.24243,0.23104,0.69456,0.06358,0.46904,0.24777,0.21832,1.27189,0.45824,1.42279,1.09092,0.52459,0.25296,0.28374,1.30257,0.24032,0.90022,1.51298,0.54514,0.61971,0.59792,0.49902,0.44038,0.31717,0.17624,0.71603,0.02287,24
0.34541,0.17083,0.24308,0.23162,0.69763,0.06377,0.46906,0.24583,0.21894,1.26814,0.45972,1.42763,1.09112,0.52625,0.25324,0.28495,1.30684,0.2409,0.90191,1.51509,0.54513,0.62057,0.59932,0.50059,0.442,0.31862,0.17724,0.72098,0.02275,24
0.34784,0.1717,0.24376,0.23224,0.70074,0.06396,0.46914,0.24391,0.21959,1.26443,0.46116,1.43239,1.09132,0.52787,0.25354,0.28617,1.31109,0.24149,0.90365,1.51726,0.54515,0.62145,0.60073,0.50216,0.44362,0.32007,0.17823,0.72594,0.02263,24
0.35027,0.17257,0.24447,0.23287,0.70387,0.06416,0.46927,0.24202,0.22026,1.26077,0.46258,1.43707,1.09152,0.52947,0.25385,0.28738,1.31531,0.24209,0.90544,1.51948,0.5452,0.62235,0.60216,0.50374,0.44524,0.32151,0.17923,0.73088,0.0225,24
0.3527,0.17347,0.2452,0.23353,0.70704,0.06436,0.46947,0.24015,0.22096,1.25717,0.46397,1.44169,1.09172,0.53104,0.25417,0.2886,1.3195,0.24269,0.90727,1.52176,0.54528,0.62327,0.6036,0.50532,0.44686,0.32296,0.18022,0.73582,0.02237,24
0.35514,0.17438,0.24596,0.23421,0.71024,0.06456,0.46972,0.23831,0.22168,1.25365,0.46533,1.44623,1.09191,0.53258,0.25451,0.2898,1.32367,0.2433,0.90915,1.52411,0.54539,0.62422,0.60505,0.50691,0.44848,0.3244,0.18121,0.74075,0.02224,24
0.35757,0.17531,0.24674,0.23493,0.71348,0.06477,0.47003,0.23649,0.22242,1.25019,0.46667,1.45069,1.0921,0.53408,0.25487,0.29101,1.32781,0.24392,0.91107,1.52651,0.54552,0.62519,0.60652,0.5085,0.45011,0.32584,0.1822,0.74568,0.02212,24
0.36,0.17625,0.24754,0.23566,0.71675,0.06498,0.4704,0.2347,0.22319,1.24682,0.46797,1.45509,1.09228,0.53556,0.25525,0.29221,1.33193,0.24455,0.91304,1.52897,0.54569,0.62618,0.608,0.5101,0.45173,0.32728,0.18318,0.7506,0.02199,24
0.36243,0.17721,0.24837,0.23643,0.72006,0.0652,0.47083,0.23294,0.22399,1.24353,0.46926,1.45941,1.09246,0.537,0.25564,0.29341,1.33602,0.24518,0.91505,1.53149,0.54588,0.6272,0.60949,0.51171,0.45336,0.32872,0.18417,0.75551,0.02185,24
0.36486,0.17819,0.24923,0.23722,0.7234,0.06542,0.47131,0.2312,0.22481,1.24033,0.47051,1.46366,1.09264,0.53841,0.25605,0.29461,1.34009,0.24582,0.91711,1.53406,0.5461,0.62824,0.61099,0.51332,0.45499,0.33015,0.18515,0.76041,0.02172,24
0.3673,0.17919,0.25012,0.23804,0.72678,0.06564,0.47185,0.2295,0.22566,1.23722,0.47174,1.46784,1.09281,0.5398,0.25648,0.29581,1.34413,0.24647,0.91922,1.5367,0.54635,0.6293,0.6125,0.51493,0.45662,0.33159,0.18614,0.7653,0.02159,24
0.36973,0.18021,0.25103,0.23888,0.7302,0.06587,0.47245,0.22782,0.22654,1.23421,0.47294,1.47195,1.09298,0.54115,0.25693,0.297,1.34815,0.24713,0.92137,1.5394,0.54663,0.63039,0.61403,0.51656,0.45825,0.33302,0.18712,0.77019,0.02145,24
0.37216,0.18125,0.25198,0.23976,0.73365,0.0661,0.47311,0.22617,0.22745,1.23131,0.47411,1.47598,1.09314,0.54247,0.25739,0.29819,1.35214,0.24779,0.92357,1.54216,0.54694,0.6315,0.61558,0.51819,0.45988,0.33445,0.18809,0.77506,0.02132,24
0.37459,0.18231,0.25295,0.24066,0.73714,0.06634,0.47382,0.22456,0.22838,1.22851,0.47525,1.47995,1.09331,0.54376,0.25787,0.29938,1.35611,0.24846,0.92582,1.54498,0.54727,0.63263,0.61713,0.51983,0.46152,0.33588,0.18907,0.77993,0.02118,24
0.37703,0.18338,0.25395,0.2416,0.74067,0.06658,0.47459,0.22297,0.22934,1.22582,0.47637,1.48384,1.09347,0.54502,0.25837,0.30057,1.36005,0.24914,0.92811,1.54786,0.54764,0.63378,0.6187,0.52147,0.46316,0.33731,0.19004,0.78478,0.02105,24
0.37946,0.18448,0.25497,0.24256,0.74423,0.06683,0.47542,0.22142,0.23033,1.22324,0.47746,1.48765,1.09362,0.54625,0.25889,0.30175,1.36397,0.24983,0.93045,1.55079,0.54802,0.63496,0.62029,0.52312,0.4648,0.33874,0.19102,0.78962,0.02091,24
0.38189,0.1856,0.25603,0.24356,0.74784,0.06707,0.47629,0.21991,0.23135,1.22078,0.47852,1.4914,1.09377,0.54745,0.25943,0.30293,1.36787,0.25052,0.93283,1.55379,0.54844,0.63616,0.62188,0.52478,0.46644,0.34016,0.19198,0.79445,0.02077,24
0.38432,0.18674,0.25712,0.24458,0.75149,0.06733,0.47722,0.21842,0.2324,1.21844,0.47956,1.49507,1.09392,0.54862,0.25998,0.30411,1.37174,0.25122,0.93526,1.55685,0.54888,0.63738,0.62349,0.52644,0.46808,0.34159,0.19295,0.79927,0.02063,24
0.38676,0.1879,0.25824,0.24564,0.75517,0.06758,0.4782,0.21698,0.23348,1.21621,0.48057,1.49868,1.09406,0.54976,0.26056,0.30528,1.37558,0.25193,0.93774,1.55997,0.54935,0.63863,0.62512,0.52811,0.46973,0.34301,0.19392,0.80407,0.02049,24
0.38919,0.18908,0.25939,0.24673,0.7589,0.06784,0.47924,0.21557,0.23459,1.21411,0.48155,1.50221,1.09421,0.55087,0.26115,0.30646,1.3794,0.25265,0.94026,1.56314,0.54985,0.6399,0.62676,0.52979,0.47138,0.34444,0.19488,0.80886,0.02035,24
0.39162,0.19029,0.26057,0.24785,0.76267,0.0681,0.48032,0.21419,0.23573,1.21213,0.48251,1.50567,1.09434,0.55194,0.26176,0.30762,1.3832,0.25338,0.94283,1.56638,0.55037,0.64119,0.62841,0.53148,0.47303,0.34586,0.19584,0.81363,0.02021,24
0.39405,0.19152,0.26178,0.24901,0.76648,0.06837,0.48145,0.21286,0.2369,1.21028,0.48343,1.50905,1.09448,0.55299,0.26239,0.30879,1.38697,0.25411,0.94545,1.56968,0.55092,0.6425,0.63008,0.53317,0.47468,0.34727,0.1968,0.81839,0.02006,24
0.39649,0.19277,0.26302,0.25019,0.77033,0.06864,0.48262,0.21157,0.23811,1.20855,0.48433,1.51237,1.09461,0.55401,0.26304,0.30995,1.39072,0.25485,0.94812,1.57304,0.55149,0.64384,0.63176,0.53487,0.47634,0.34869,0.19775,0.82313,0.01992,24
0.39892,0.19404,0.2643,0.25141,0.77423,0.06891,0.48384,0.21031,0.23934,1.20694,0.48521,1.51561,1.09474,0.55499,0.26371,0.31111,1.39444,0.2556,0.95083,1.57645,0.55209,0.6452,0.63345,0.53658,0.478,0.35011,0.19871,0.82785,0.01977,24
0.40135,0.19534,0.26561,0.25267,0.77817,0.06918,0.48511,0.2091,0.24061,1.20547,0.48605,1.51878,1.09486,0.55595,0.2644,0.31227,1.39814,0.25635,0.95358,1.57993,0.55272,0.64658,0.63516,0.53829,0.47966,0.35152,0.19966,0.83256,0.01963,24
0.40378,0.19667,0.26695,0.25396,0.78215,0.06945,0.48642,0.20793,0.24192,1.20412,0.48687,1.52188,1.09498,0.55687,0.2651,0.31342,1.40181,0.25711,0.95639,1.58346,0.55337,0.64799,0.63688,0.54001,0.48132,0.35293,0.2006,0.83724,0.01948,24
0.40622,0.19802,0.26833,0.25528,0.78617,0.06973,0.48776,0.2068,0.24326,1.2029,0.48766,1.5249,1.0951,0.55776,0.26583,0.31457,1.40545,0.25788,0.95924,1.58705,0.55405,0.64942,0.63862,0.54174,0.48298,0.35434,0.20155,0.84191,0.01933,24
0.40865,0.1994,0.26974,0.25664,0.79024,0.07001,0.48915,0.20572,0.24463,1.20181,0.48843,1.52786,1.09521,0.55863,0.26657,0.31572,1.40907,0.25866,0.96214,1.59071,0.55475,0.65087,0.64037,0.54347,0.48465,0.35575,0.20249,0.84656,0.01919,24
0.41108,0.2008,0.27119,0.25804,0.79436,0.07029,0.49058,0.20468,0.24603,1.20085,0.48916,1.53073,1.09533,0.55946,0.26734,0.31686,1.41266,0.25945,0.96508,1.59442,0.55548,0.65234,0.64213,0.54521,0.48632,0.35716,0.20342,0.85118,0.01904,24
0.41351,0.20223,0.27267,0.25947,0.79852,0.07057,0.49204,0.20369,0.24747,1.20001,0.48987,1.53354,1.09543,0.56026,0.26812,0.31799,1.41623,0.26024,0.96808,1.59819,0.55623,0.65383,0.64391,0.54696,0.48798,0.35856,0.20436,0.85578,0.01889,24
0.41595,0.20368,0.27419,0.26095,0.80272,0.07085,0.49354,0.20275,0.24895,1.1993,0.49055,1.53628,1.09554,0.56103,0.26892,0.31913,1.41977,0.26104,0.97112,1.60202,0.557,0.65535,0.6457,0.54872,0.48965,0.35996,0.20529,0.86036,0.01874,24
0.41838,0.20517,0.27574,0.26245,0.80698,0.07113,0.49507,0.20185,0.25047,1.19872,0.49121,1.53894,1.09564,0.56177,0.26975,0.32026,1.42328,0.26185,0.9742,1.6059,0.55781,0.65689,0.6475,0.55048,0.49133,0.36136,0.20621,0.86492,0.01859,24
0.42081,0.20668,0.27733,0.264,0.81128,0.07142,0.49663,0.201,0.25202,1.19827,0.49184,1.54152,1.09574,0.56249,0.27059,0.32138,1.42677,0.26266,0.97734,1.60985,0.55863,0.65844,0.64932,0.55225,0.493,0.36275,0.20714,0.86945,0.01843,24
0.42324,0.20822,0.27895,0.26558,0.81562,0.0717,0.49823,0.20021,0.2536,1.19794,0.49244,1.54404,1.09583,0.56316,0.27145,0.3225,1.43023,0.26349,0.98052,1.61385,0.55948,0.66003,0.65115,0.55402,0.49468,0.36415,0.20805,0.87395,0.01828,24
0.42568,0.20979,0.28062,0.26721,0.82001,0.07198,0.49985,0.19946,0.25523,1.19773,0.49301,1.54647,1.09592,0.56381,0.27233,0.32362,1.43366,0.26432,0.98375,1.6179,0.56035,0.66163,0.65299,0.5558,0.49635,0.36554,0.20897,0.87843,0.01813,24
0.42811,0.2114,0.28232,0.26887,0.82446,0.07227,0.5015,0.19876,0.25689,1.19764,0.49356,1.54884,1.09601,0.56443,0.27323,0.32473,1.43706,0.26515,0.98702,1.62202,0.56125,0.66325,0.65485,0.55759,0.49803,0.36692,0.20988,0.88288,0.01798,24
0.43054,0.21303,0.28406,0.27057,0.82894,0.07255,0.50317,0.19812,0.2586,1.19768,0.49408,1.55113,1.0961,0.56502,0.27414,0.32583,1.44044,0.266,0.99035,1.62619,0.56217,0.6649,0.65672,0.55938,0.49971,0.36831,0.21079,0.8873,0.01782,24
0.43297,0.21469,0.28584,0.27232,0.83348,0.07283,0.50487,0.19753,0.26034,1.19784,0.49457,1.55335,1.09618,0.56558,0.27508,0.32693,1.44378,0.26685,0.99372,1.63042,0.56312,0.66656,0.6586,0.56118,0.50139,0.36969,0.21169,0.89169,0.01767,24
0.43541,0.21639,0.28766,0.2741,0.83807,0.07311,0.50659,0.19699,0.26212,1.19811,0.49503,1.55549,1.09625,0.5661,0.27603,0.32802,1.4471,0.26771,0.99714,1.63471,0.56409,0.66825,0.6605,0.56299,0.50307,0.37106,0.21258,0.89605,0.01751,24
0.43784,0.21811,0.28951,0.27593,0.8427,0.07339,0.50833,0.19651,0.26394,1.1985,0.49547,1.55755,1.09633,0.5666,0.27701,0.32911,1.45039,0.26857,1.0006,1.63905,0.56508,0.66996,0.66241,0.5648,0.50475,0.37243,0.21348,0.90038,0.01736,24
0.44027,0.21987,0.29141,0.2778,0.84739,0.07367,0.5101,0.19608,0.26581,1.19901,0.49588,1.55954,1.0964,0.56707,0.278,0.3302,1.45364,0.26945,1.00412,1.64344,0.56609,0.67169,0.66433,0.56661,0.50643,0.3738,0.21436,0.90467,0.0172,24
0.4427,0.22167,0.29335,0.27971,0.85213,0.07394,0.51188,0.19571,0.26771,1.19962,0.49626,1.56145,1.09647,0.5675,0.27901,0.33127,1.45687,0.27033,1.00768,1.64789,0.56713,0.67344,0.66626,0.56843,0.50811,0.37517,0.21524,0.90893,0.01705,24
0.44514,0.2235,0.29534,0.28166,0.85691,0.07421,0.51367,0.1954,0.26966,1.20035,0.49662,1.56329,1.09653,0.5679,0.28004,0.33234,1.46006,0.27121,1.01129,1.6524,0.5682,0.67521,0.6682,0.57026,0.50978,0.37653,0.21612,0.91315,0.01689,24
0.44757,0.22536,0.29736,0.28366,0.86175,0.07449,0.51548,0.19513,0.27165,1.20118,0.49695,1.56505,1.09659,0.56828,0.28109,0.33341,1.46323,0.27211,1.01494,1.65696,0.56928,0.677,0.67016,0.57209,0.51146,0.37788,0.21699,0.91734,0.01673,24
0.45,0.22726,0.29943,0.28571,0.86663,0.07475,0.51731,0.19493,0.27369,1.20213,0.49725,1.56673,1.09665,0.56862,0.28216,0.33446,1.46636,0.27301,1.01864,1.66158,0.57039,0.67881,0.67213,0.57392,0.51314,0.37923,0.21786,0.92149,0.01658,24
0.45243,0.2292,0.30154,0.2878,0.87157,0.07502,0.51915,0.19478,0.27576,1.20317,0.49752,1.56833,1.0967,0.56893,0.28324,0.33551,1.46946,0.27391,1.0224,1.66625,0.57152,0.68064,0.6741,0.57576,0.51482,0.38057,0.21871,0.9256,0.01642,24
