Width,Electron density,Negative density,Positive density,O- density,O2- density,CO3- density,CO4- density,CO2+ density,O2+ density,O density,O2 density,O3 density,CO density,C density,CO2e1 density,CO2va density,CO2vb density,CO2vc density,CO2v1a density,CO2v1 density,CO2v2 density,CO2v3 density,CO2v4 density,CO2v5 density,CO2v6 density,CO2v7 density,CO2v8 density,Electric field,Rise rate
0.429,0.16332,0.23071,0.2176,0.42421,0.04739,0.4669,0.20236,0.20905,0.85516,0.34372,1.1352,1.05022,0.39352,0.20178,0.24247,1.20111,0.20808,0.71992,1.39411,0.51741,0.57164,0.54395,0.44624,0.38792,0.26983,0.1421,0.53776,0.01748,18
0.432,0.16488,0.23241,0.21927,0.42615,0.04762,0.46886,0.20172,0.21073,0.85471,0.34409,1.13709,1.05027,0.39394,0.20254,0.24345,1.20436,0.20879,0.72189,1.39843,0.5184,0.57335,0.54582,0.44797,0.3895,0.27106,0.14284,0.54096,0.01729,18
0.435,0.16647,0.23415,0.22099,0.42809,0.04784,0.47086,0.20116,0.21245,0.8544,0.34443,1.13888,1.05031,0.39433,0.20333,0.24442,1.20757,0.20951,0.72389,1.40282,0.51942,0.57509,0.54771,0.44972,0.39107,0.27229,0.14357,0.54414,0.01711,18
0.438,0.1681,0.23593,0.22276,0.43004,0.04807,0.4729,0.20069,0.21421,0.85423,0.34474,1.14059,1.05035,0.39469,0.20413,0.24539,1.21074,0.21023,0.72593,1.40729,0.52047,0.57685,0.5496,0.45146,0.39265,0.27351,0.1443,0.54728,0.01693,18
0.441,0.16976,0.23776,0.22457,0.432,0.04829,0.47496,0.20031,0.21603,0.85419,0.34502,1.14222,1.05038,0.39501,0.20495,0.24634,1.21387,0.21096,0.72801,1.41182,0.52156,0.57864,0.55152,0.45322,0.39423,0.27473,0.14502,0.5504,0.01674,18
0.444,0.17145,0.23964,0.22643,0.43397,0.04851,0.47706,0.20001,0.21789,0.85428,0.34526,1.14376,1.05042,0.3953,0.2058,0.24729,1.21696,0.2117,0.73012,1.41643,0.52268,0.58046,0.55344,0.45498,0.3958,0.27594,0.14574,0.55348,0.01656,18
0.447,0.17319,0.24157,0.22834,0.43595,0.04873,0.47918,0.1998,0.2198,0.8545,0.34547,1.14521,1.05045,0.39554,0.20666,0.24823,1.22001,0.21244,0.73226,1.42111,0.52383,0.5823,0.55538,0.45674,0.39738,0.27714,0.14645,0.55653,0.01637,18
0.45,0.17496,0.24355,0.23031,0.43793,0.04895,0.48132,0.19967,0.22176,0.85485,0.34566,1.14657,1.05048,0.39576,0.20754,0.24916,1.22301,0.21319,0.73444,1.42586,0.52501,0.58417,0.55734,0.45851,0.39895,0.27834,0.14715,0.55954,0.01619,18
0.453,0.17677,0.24557,0.23232,0.43993,0.04916,0.48348,0.19964,0.22377,0.85532,0.34581,1.14784,1.05051,0.39593,0.20844,0.25009,1.22598,0.21395,0.73665,1.43067,0.52622,0.58606,0.55931,0.46028,0.40052,0.27952,0.14785,0.56252,0.016,18
0.456,0.17862,0.24764,0.23439,0.44193,0.04937,0.48566,0.19969,0.22583,0.85591,0.34592,1.14903,1.05054,0.39608,0.20936,0.251,1.2289,0.21471,0.7389,1.43556,0.52747,0.58798,0.56129,0.46205,0.40208,0.28071,0.14854,0.56546,0.01582,18
0.459,0.18051,0.24977,0.2365,0.44393,0.04958,0.48785,0.19984,0.22794,0.85661,0.34601,1.15013,1.05056,0.39618,0.21029,0.2519,1.23178,0.21548,0.74117,1.44051,0.52875,0.58992,0.56328,0.46383,0.40364,0.28188,0.14922,0.56837,0.01563,18
0.462,0.18244,0.25195,0.23867,0.44594,0.04978,0.49005,0.20007,0.2301,0.85742,0.34606,1.15113,1.05058,0.39625,0.21125,0.25279,1.23461,0.21625,0.74348,1.44553,0.53005,0.59189,0.56528,0.4656,0.4052,0.28305,0.1499,0.57123,0.01544,18
0.465,0.18441,0.25417,0.2409,0.44796,0.04998,0.49226,0.20039,0.23231,0.85834,0.34609,1.15205,1.0506,0.39628,0.21222,0.25367,1.23739,0.21703,0.74582,1.45061,0.53139,0.59388,0.5673,0.46739,0.40675,0.2842,0.15057,0.57405,0.01526,18
0.468,0.18643,0.25646,0.24318,0.44998,0.05017,0.49448,0.2008,0.23458,0.85936,0.34608,1.15288,1.05062,0.39628,0.21321,0.25454,1.24013,0.21781,0.74819,1.45576,0.53276,0.5959,0.56932,0.46917,0.4083,0.28535,0.15123,0.57683,0.01507,18
0.471,0.18849,0.25879,0.24551,0.452,0.05036,0.49671,0.2013,0.23691,0.86048,0.34603,1.15361,1.05063,0.39624,0.21421,0.2554,1.24282,0.2186,0.75058,1.46097,0.53416,0.59794,0.57136,0.47095,0.40984,0.28649,0.15188,0.57957,0.01489,18
0.474,0.1906,0.26118,0.2479,0.45403,0.05054,0.49894,0.2019,0.23929,0.86169,0.34596,1.15425,1.05064,0.39616,0.21523,0.25625,1.24546,0.21939,0.75301,1.46624,0.53558,0.6,0.5734,0.47273,0.41137,0.28762,0.15252,0.58226,0.0147,18
0.477,0.19275,0.26363,0.25035,0.45605,0.05072,0.50116,0.20258,0.24172,0.86299,0.34585,1.1548,1.05065,0.39605,0.21627,0.25708,1.24805,0.22018,0.75546,1.47157,0.53704,0.60208,0.57545,0.47452,0.4129,0.28874,0.15316,0.5849,0.01451,18
0.48,0.19495,0.26613,0.25286,0.45808,0.05089,0.50339,0.20334,0.24422,0.86438,0.34571,1.15525,1.05066,0.3959,0.21733,0.2579,1.25058,0.22098,0.75794,1.47696,0.53852,0.60419,0.57752,0.4763,0.41442,0.28984,0.15378,0.58749,0.01433,18
0.483,0.1972,0.26869,0.25543,0.4601,0.05106,0.50561,0.2042,0.24677,0.86584,0.34554,1.15561,1.05066,0.39572,0.2184,0.25871,1.25307,0.22178,0.76044,1.48241,0.54004,0.60632,0.57959,0.47808,0.41594,0.29094,0.1544,0.59003,0.01414,18
0.486,0.1995,0.27131,0.25805,0.46212,0.05121,0.50783,0.20514,0.24938,0.86737,0.34534,1.15587,1.05067,0.39549,0.21949,0.2595,1.2555,0.22259,0.76297,1.48792,0.54158,0.60846,0.58166,0.47986,0.41744,0.29202,0.155,0.59252,0.01396,18
0.489,0.20185,0.27399,0.26074,0.46414,0.05137,0.51004,0.20618,0.25205,0.86898,0.3451,1.15604,1.05066,0.39523,0.22059,0.26028,1.25787,0.2234,0.76552,1.49349,0.54315,0.61063,0.58375,0.48163,0.41894,0.29309,0.1556,0.59496,0.01377,18
0.492,0.20426,0.27673,0.26349,0.46615,0.05151,0.51224,0.20729,0.25478,0.87064,0.34483,1.15611,1.05066,0.39494,0.2217,0.26104,1.26019,0.22421,0.7681,1.49911,0.54475,0.61282,0.58584,0.4834,0.42042,0.29415,0.15618,0.59734,0.01359,18
0.495,0.20672,0.27953,0.26631,0.46815,0.05165,0.51443,0.2085,0.25758,0.87237,0.34453,1.15608,1.05066,0.3946,0.22283,0.26179,1.26245,0.22503,0.7707,1.50478,0.54638,0.61502,0.58793,0.48517,0.4219,0.2952,0.15676,0.59966,0.0134,18
0.498,0.20923,0.28239,0.26918,0.47015,0.05178,0.51661,0.20978,0.26044,0.87415,0.34419,1.15595,1.05065,0.39423,0.22398,0.26252,1.26465,0.22584,0.77332,1.5105,0.54804,0.61724,0.59003,0.48693,0.42336,0.29623,0.15732,0.60193,0.01322,18
0.501,0.2118,0.28532,0.27213,0.47214,0.0519,0.51878,0.21115,0.26337,0.87597,0.34383,1.15572,1.05063,0.39382,0.22513,0.26324,1.26678,0.22666,0.77595,1.51628,0.54972,0.61948,0.59213,0.48869,0.42481,0.29724,0.15787,0.60413,0.01303,18
0.504,0.21443,0.28831,0.27514,0.47411,0.05202,0.52093,0.21261,0.26636,0.87784,0.34343,1.15539,1.05062,0.39338,0.2263,0.26394,1.26886,0.22748,0.77861,1.5221,0.55143,0.62174,0.59424,0.49044,0.42625,0.29824,0.15841,0.60627,0.01285,18
0.507,0.21712,0.29137,0.27822,0.47607,0.05213,0.52307,0.21415,0.26942,0.87974,0.34299,1.15496,1.0506,0.39289,0.22748,0.26462,1.27087,0.2283,0.78128,1.52797,0.55316,0.62402,0.59634,0.49218,0.42768,0.29923,0.15894,0.60835,0.01267,18
0.51,0.21988,0.2945,0.28137,0.47802,0.05223,0.52519,0.21576,0.27255,0.88167,0.34252,1.15442,1.05058,0.39237,0.22868,0.26528,1.27282,0.22912,0.78397,1.53389,0.55493,0.62631,0.59845,0.49392,0.42909,0.3002,0.15945,0.61036,0.01248,18
0.513,0.22269,0.2977,0.28459,0.47995,0.05232,0.52729,0.21746,0.27575,0.88363,0.34202,1.15379,1.05056,0.39181,0.22988,0.26592,1.27469,0.22995,0.78667,1.53985,0.55672,0.62861,0.60056,0.49564,0.43049,0.30115,0.15995,0.6123,0.0123,18
0.516,0.22557,0.30097,0.28788,0.48185,0.0524,0.52937,0.21924,0.27903,0.8856,0.34149,1.15304,1.05053,0.39121,0.2311,0.26654,1.2765,0.23077,0.78939,1.54585,0.55853,0.63093,0.60266,0.49735,0.43187,0.30208,0.16044,0.61418,0.01212,18
0.519,0.22852,0.30431,0.29125,0.48374,0.05247,0.53143,0.2211,0.28237,0.88759,0.34092,1.1522,1.0505,0.39058,0.23232,0.26715,1.27824,0.23159,0.79211,1.55189,0.56037,0.63326,0.60477,0.49906,0.43323,0.30299,0.16091,0.61598,0.01194,18
0.522,0.23154,0.30772,0.29469,0.4856,0.05254,0.53347,0.22303,0.28579,0.88959,0.34032,1.15124,1.05047,0.38991,0.23355,0.26773,1.2799,0.23241,0.79485,1.55797,0.56224,0.63561,0.60687,0.50075,0.43458,0.30389,0.16137,0.61771,0.01175,18
0.525,0.23462,0.31121,0.29821,0.48744,0.05259,0.53548,0.22504,0.28929,0.89159,0.33969,1.15018,1.05043,0.38919,0.2348,0.26829,1.28149,0.23323,0.79759,1.56408,0.56413,0.63796,0.60897,0.50243,0.4359,0.30476,0.16181,0.61936,0.01157,18
0.528,0.23778,0.31478,0.30181,0.48924,0.05264,0.53746,0.22713,0.29287,0.89359,0.33902,1.149,1.05039,0.38844,0.23605,0.26883,1.283,0.23405,0.80035,1.57023,0.56604,0.64033,0.61106,0.50409,0.43721,0.30562,0.16224,0.62094,0.01139,18
0.531,0.24101,0.31843,0.30548,0.49101,0.05267,0.53942,0.2293,0.29653,0.89557,0.33832,1.14772,1.05035,0.38765,0.23731,0.26934,1.28444,0.23487,0.8031,1.57641,0.56798,0.64271,0.61314,0.50574,0.4385,0.30645,0.16265,0.62244,0.01121,18
0.534,0.24432,0.32215,0.30924,0.49275,0.0527,0.54135,0.23153,0.30027,0.89754,0.33758,1.14633,1.0503,0.38683,0.23857,0.26983,1.28579,0.23568,0.80586,1.58262,0.56994,0.64509,0.61522,0.50737,0.43976,0.30726,0.16304,0.62386,0.01103,18
0.537,0.24771,0.32596,0.31309,0.49444,0.05272,0.54324,0.23385,0.30409,0.89949,0.33681,1.14482,1.05025,0.38596,0.23984,0.2703,1.28706,0.23649,0.80862,1.58885,0.57193,0.64749,0.61729,0.50898,0.441,0.30805,0.16342,0.62519,0.01086,18
0.54,0.25118,0.32986,0.31702,0.4961,0.05272,0.5451,0.23623,0.308,0.90141,0.33601,1.1432,1.0502,0.38505,0.24111,0.27074,1.28825,0.2373,0.81137,1.59511,0.57394,0.64989,0.61935,0.51057,0.44222,0.30881,0.16378,0.62644,0.01068,18
0.543,0.25473,0.33384,0.32103,0.4977,0.05271,0.54692,0.23869,0.312,0.9033,0.33517,1.14147,1.05014,0.38411,0.24239,0.27116,1.28935,0.2381,0.81412,1.60139,0.57598,0.6523,0.6214,0.51215,0.44341,0.30955,0.16413,0.62761,0.0105,18
0.546,0.25836,0.33791,0.32514,0.49926,0.0527,0.5487,0.24122,0.31609,0.90515,0.33429,1.13962,1.05008,0.38312,0.24367,0.27155,1.29036,0.2389,0.81687,1.60769,0.57803,0.65471,0.62343,0.5137,0.44458,0.31026,0.16445,0.62868,0.01032,18
0.549,0.26209,0.34207,0.32934,0.50076,0.05267,0.55044,0.24382,0.32027,0.90695,0.33338,1.13766,1.05002,0.3821,0.24496,0.27191,1.29128,0.23969,0.8196,1.614,0.58011,0.65713,0.62545,0.51523,0.44572,0.31094,0.16476,0.62967,0.01015,18
0.552,0.2659,0.34632,0.33363,0.5022,0.05263,0.55213,0.24649,0.32454,0.9087,0.33244,1.13558,1.04995,0.38103,0.24625,0.27225,1.29211,0.24048,0.82232,1.62032,0.58221,0.65954,0.62746,0.51674,0.44683,0.3116,0.16505,0.63057,0.00997,18
0.555,0.26981,0.35067,0.33802,0.50357,0.05258,0.55378,0.24924,0.32891,0.91039,0.33146,1.13337,1.04988,0.37992,0.24753,0.27255,1.29284,0.24126,0.82503,1.62666,0.58433,0.66196,0.62945,0.51822,0.44791,0.31223,0.16531,0.63137,0.0098,18
0.558,0.27381,0.35511,0.3425,0.50488,0.05251,0.55537,0.25205,0.33338,0.91201,0.33045,1.13105,1.0498,0.37878,0.24882,0.27283,1.29348,0.24203,0.82772,1.633,0.58647,0.66438,0.63142,0.51967,0.44896,0.31283,0.16556,0.63207,0.00963,18
0.561,0.27791,0.35965,0.34709,0.50611,0.05244,0.5569,0.25493,0.33795,0.91357,0.3294,1.12861,1.04972,0.37759,0.2501,0.27308,1.29401,0.2428,0.83039,1.63934,0.58863,0.6668,0.63337,0.52109,0.44998,0.3134,0.16579,0.63268,0.00945,18
0.564,0.28212,0.3643,0.35178,0.50726,0.05235,0.55838,0.25788,0.34263,0.91504,0.32831,1.12604,1.04963,0.37637,0.25139,0.27329,1.29444,0.24355,0.83303,1.64569,0.59081,0.66922,0.6353,0.52249,0.45096,0.31394,0.166,0.63319,0.00928,18
0.567,0.28642,0.36905,0.35657,0.50833,0.05224,0.55979,0.26089,0.34741,0.91643,0.32719,1.12336,1.04954,0.3751,0.25267,0.27347,1.29476,0.2443,0.83564,1.65202,0.59301,0.67163,0.6372,0.52385,0.45191,0.31445,0.16618,0.63359,0.00911,18
0.57,0.29084,0.37391,0.36148,0.50931,0.05213,0.56113,0.26397,0.3523,0.91772,0.32603,1.12054,1.04945,0.37379,0.25394,0.27362,1.29498,0.24503,0.83823,1.65835,0.59523,0.67404,0.63908,0.52518,0.45282,0.31492,0.16634,0.63389,0.00894,18
0.573,0.29537,0.37888,0.36649,0.51019,0.05199,0.5624,0.26711,0.3573,0.91892,0.32483,1.11761,1.04935,0.37243,0.25521,0.27374,1.29508,0.24576,0.84077,1.66467,0.59747,0.67644,0.64094,0.52647,0.4537,0.31536,0.16648,0.63409,0.00877,18
0.576,0.30001,0.38396,0.37162,0.51096,0.05185,0.56359,0.27032,0.36242,0.92,0.3236,1.11454,1.04925,0.37104,0.25648,0.27382,1.29507,0.24647,0.84328,1.67097,0.59972,0.67883,0.64276,0.52773,0.45453,0.31576,0.1666,0.63418,0.0086,18
0.579,0.30477,0.38916,0.37686,0.51162,0.05169,0.56469,0.27358,0.36765,0.92098,0.32233,1.11135,1.04914,0.3696,0.25773,0.27387,1.29495,0.24717,0.84574,1.67724,0.60199,0.68121,0.64455,0.52895,0.45533,0.31613,0.16669,0.63416,0.00843,18
0.582,0.30965,0.39448,0.38223,0.51216,0.05151,0.56571,0.2769,0.37301,0.92182,0.32103,1.10802,1.04903,0.36812,0.25898,0.27388,1.2947,0.24786,0.84815,1.6835,0.60428,0.68358,0.64631,0.53012,0.45608,0.31646,0.16676,0.63403,0.00826,18
0.585,0.31466,0.39992,0.38772,0.51256,0.05132,0.56663,0.28028,0.37849,0.92254,0.31968,1.10457,1.04891,0.3666,0.26021,0.27385,1.29434,0.24853,0.8505,1.68972,0.60658,0.68594,0.64804,0.53126,0.45679,0.31675,0.1668,0.63379,0.0081,18
0.588,0.3198,0.40548,0.39333,0.51283,0.05111,0.56746,0.28371,0.3841,0.92313,0.3183,1.10099,1.04879,0.36504,0.26144,0.27379,1.29385,0.24919,0.8528,1.6959,0.6089,0.68828,0.64972,0.53235,0.45745,0.31701,0.16682,0.63343,0.00793,18
0.591,0.32508,0.41118,0.39907,0.51295,0.05088,0.56817,0.28718,0.38984,0.92356,0.31688,1.09727,1.04867,0.36343,0.26265,0.27368,1.29323,0.24983,0.85502,1.70204,0.61123,0.6906,0.65137,0.5334,0.45807,0.31722,0.16681,0.63296,0.00777,18
0.594,0.33049,0.417,0.40495,0.51291,0.05064,0.56878,0.2907,0.39571,0.92384,0.31542,1.09343,1.04854,0.36177,0.26385,0.27354,1.29248,0.25045,0.85718,1.70814,0.61357,0.69291,0.65298,0.5344,0.45863,0.31739,0.16678,0.63237,0.0076,18
0.597,0.33605,0.42296,0.41096,0.51269,0.05038,0.56926,0.29425,0.40172,0.92395,0.31392,1.08944,1.0484,0.36007,0.26503,0.27336,1.29159,0.25106,0.85925,1.71418,0.61593,0.69519,0.65454,0.53534,0.45915,0.31752,0.16672,0.63166,0.00744,18
0.6,0.34176,0.42906,0.41711,0.5123,0.0501,0.56962,0.29784,0.40787,0.9239,0.31238,1.08532,1.04826,0.35833,0.26619,0.27314,1.29057,0.25164,0.86124,1.72017,0.61829,0.69745,0.65606,0.53624,0.45961,0.3176,0.16663,0.63083,0.00728,18
0.603,0.34762,0.43531,0.4234,0.51171,0.0498,0.56984,0.30145,0.41417,0.92366,0.3108,1.08107,1.04811,0.35654,0.26734,0.27287,1.28941,0.2522,0.86314,1.72609,0.62067,0.69968,0.65753,0.53708,0.46002,0.31764,0.16651,0.62987,0.00712,18
0.606,0.35364,0.4417,0.42985,0.51091,0.04949,0.56992,0.30508,0.42061,0.92322,0.30918,1.07667,1.04796,0.3547,0.26846,0.27256,1.28811,0.25275,0.86493,1.73194,0.62305,0.70188,0.65894,0.53786,0.46038,0.31763,0.16637,0.62879,0.00696,18
0.609,0.35982,0.44824,0.43644,0.50989,0.04915,0.56985,0.30873,0.42722,0.92259,0.30752,1.07214,1.0478,0.35281,0.26957,0.27221,1.28666,0.25327,0.86661,1.73772,0.62544,0.70406,0.66031,0.53859,0.46067,0.31758,0.1662,0.62759,0.0068,18
0.612,0.36617,0.45493,0.44319,0.50862,0.04879,0.56963,0.31237,0.43397,0.92175,0.30581,1.06747,1.04764,0.35088,0.27065,0.27181,1.28505,0.25376,0.86817,1.74341,0.62784,0.7062,0.66161,0.53925,0.46091,0.31747,0.16599,0.62625,0.00664,18
0.615,0.3727,0.46178,0.4501,0.5071,0.04842,0.56924,0.31601,0.4409,0.92068,0.30406,1.06266,1.04747,0.3489,0.2717,0.27137,1.2833,0.25423,0.8696,1.74901,0.63025,0.7083,0.66286,0.53985,0.46109,0.31732,0.16576,0.62479,0.00648,18
0.618,0.37941,0.4688,0.45718,0.50531,0.04802,0.56868,0.31963,0.44798,0.91938,0.30227,1.05771,1.04729,0.34687,0.27273,0.27088,1.28139,0.25467,0.87088,1.75451,0.63266,0.71037,0.66404,0.54039,0.4612,0.31711,0.16549,0.6232,0.00633,18
0.621,0.38631,0.47598,0.46442,0.50322,0.0476,0.56793,0.32321,0.45524,0.91784,0.30043,1.05261,1.04711,0.34479,0.27373,0.27035,1.27931,0.25508,0.87202,1.7599,0.63507,0.71239,0.66516,0.54086,0.46124,0.31686,0.1652,0.62147,0.00617,18
0.624,0.39341,0.48333,0.47184,0.50081,0.04716,0.567,0.32676,0.46268,0.91605,0.29855,1.04738,1.04692,0.34265,0.2747,0.26977,1.27708,0.25547,0.87299,1.76518,0.63748,0.71437,0.66621,0.54125,0.46122,0.31654,0.16487,0.61961,0.00602,18
0.627,0.4007,0.49085,0.47944,0.49807,0.0467,0.56586,0.33025,0.4703,0.91399,0.29662,1.042,1.04673,0.34047,0.27564,0.26913,1.27468,0.25581,0.87377,1.77034,0.63988,0.7163,0.66719,0.54157,0.46113,0.31618,0.16451,0.61762,0.00587,18
0.63,0.4082,0.49856,0.48722,0.49496,0.04622,0.56451,0.33367,0.47811,0.91165,0.29464,1.03647,1.04653,0.33823,0.27654,0.26845,1.2721,0.25613,0.87437,1.77536,0.64229,0.71818,0.66809,0.54182,0.46097,0.31576,0.16412,0.61549,0.00572,18
0.633,0.41591,0.50644,0.49519,0.49147,0.04571,0.56295,0.33701,0.4861,0.90903,0.29261,1.0308,1.04633,0.33593,0.27741,0.26772,1.26935,0.2564,0.87475,1.78024,0.64468,0.72001,0.66892,0.54198,0.46074,0.31528,0.16369,0.61322,0.00557,18
0.636,0.42383,0.51451,0.50336,0.48755,0.04518,0.56115,0.34024,0.4943,0.9061,0.29053,1.02498,1.04612,0.33358,0.27824,0.26694,1.26643,0.25663,0.8749,1.78498,0.64707,0.72178,0.66966,0.54207,0.46043,0.31474,0.16324,0.61082,0.00542,18
0.639,0.43198,0.52276,0.51173,0.48319,0.04463,0.55912,0.34336,0.5027,0.90287,0.2884,1.01901,1.0459,0.33118,0.27903,0.26611,1.26332,0.25683,0.87481,1.78955,0.64945,0.72348,0.67032,0.54207,0.46004,0.31415,0.16274,0.60827,0.00528,18
0.642,0.44036,0.5312,0.52031,0.47834,0.04406,0.55684,0.34634,0.51132,0.89931,0.28622,1.0129,1.04567,0.32871,0.27977,0.26522,1.26002,0.25697,0.87445,1.79395,0.65181,0.72512,0.67089,0.54198,0.45957,0.31349,0.16222,0.60559,0.00513,18
0.645,0.44897,0.53983,0.5291,0.47297,0.04346,0.5543,0.34917,0.52015,0.89542,0.28398,1.00664,1.04544,0.32618,0.28047,0.26428,1.25654,0.25707,0.8738,1.79817,0.65415,0.72669,0.67136,0.54181,0.45902,0.31277,0.16165,0.60276,0.00499,18
0.648,0.4578,0.54864,0.53811,0.46704,0.04283,0.5515,0.35182,0.5292,0.89119,0.28169,1.00023,1.04521,0.32359,0.28113,0.26329,1.25286,0.25712,0.87284,1.80219,0.65648,0.72818,0.67174,0.54154,0.45839,0.31199,0.16105,0.59979,0.00486,18
0.651,0.46686,0.55763,0.54735,0.46052,0.04219,0.54841,0.35428,0.53849,0.88659,0.27933,0.99367,1.04496,0.32094,0.28174,0.26225,1.24899,0.25711,0.87154,1.80602,0.65878,0.7296,0.67202,0.54117,0.45767,0.31114,0.16042,0.59668,0.00473,18
0.654,0.47614,0.5668,0.55683,0.45335,0.04152,0.54504,0.35653,0.54801,0.88163,0.27692,0.98696,1.04471,0.31822,0.28229,0.26114,1.24491,0.25705,0.86988,1.80963,0.66105,0.73093,0.6722,0.5407,0.45686,0.31023,0.15975,0.59343,0.0046,18
0.657,0.48563,0.57611,0.56655,0.4455,0.04082,0.54136,0.35854,0.55779,0.87629,0.27445,0.9801,1.04445,0.31543,0.28279,0.25999,1.24063,0.25693,0.86784,1.81301,0.66329,0.73217,0.67227,0.54014,0.45597,0.30925,0.15904,0.59003,0.00448,18
0.66,0.49531,0.58556,0.57652,0.4369,0.04011,0.53738,0.3603,0.56781,0.87056,0.2719,0.97309,1.04419,0.31257,0.28324,0.25877,1.23615,0.25674,0.86537,1.81615,0.6655,0.73333,0.67222,0.53946,0.45497,0.3082,0.1583,0.58649,0.00437,18
0.663,0.50515,0.5951,0.58675,0.42751,0.03937,0.53309,0.36178,0.5781,0.86443,0.26929,0.96593,1.04392,0.30964,0.28363,0.2575,1.23145,0.25648,0.86246,1.81904,0.66767,0.73438,0.67206,0.53868,0.45389,0.30708,0.15752,0.5828,0.00428,18
0.666,0.51508,0.60468,0.59725,0.41726,0.0386,0.52846,0.36297,0.58867,0.8579,0.26662,0.95862,1.04364,0.30663,0.28395,0.25617,1.22653,0.25616,0.85906,1.82167,0.6698,0.73533,0.67177,0.53779,0.4527,0.3059,0.1567,0.57897,0.0042,18
0.669,0.52505,0.61423,0.60803,0.4061,0.03781,0.5235,0.36385,0.59952,0.85094,0.26386,0.95116,1.04336,0.30355,0.28422,0.25479,1.2214,0.25575,0.85514,1.82401,0.67189,0.73617,0.67136,0.53678,0.45142,0.30464,0.15584,0.57499,0.00414,18
0.672,0.53495,0.62364,0.6191,0.39398,0.037,0.5182,0.36438,0.61066,0.84357,0.26104,0.94354,1.04306,0.30038,0.28442,0.25334,1.21604,0.25527,0.85067,1.82607,0.67392,0.7369,0.67082,0.53566,0.45003,0.3033,0.15494,0.57087,0.00411,18
0.675,0.54461,0.63274,0.63048,0.38082,0.03617,0.51254,0.36456,0.62212,0.83577,0.25813,0.93577,1.04276,0.29713,0.28455,0.25184,1.21046,0.25471,0.84562,1.82782,0.67589,0.73751,0.67015,0.53441,0.44855,0.3019,0.15401,0.5666,0.00412,18
0.678,0.55383,0.64132,0.64217,0.36658,0.03531,0.50652,0.36436,0.6339,0.82754,0.25514,0.92785,1.04246,0.29379,0.28461,0.25027,1.20464,0.25406,0.83994,1.82924,0.67781,0.738,0.66933,0.53304,0.44695,0.30042,0.15303,0.56219,0.00419,18
0.681,0.56228,0.64906,0.65421,0.35121,0.03444,0.50014,0.36377,0.64602,0.81888,0.25207,0.91978,1.04214,0.29036,0.2846,0.24865,1.19859,0.25332,0.83363,1.83033,0.67966,0.73835,0.66838,0.53154,0.44525,0.29886,0.15202,0.55762,0.00434,18
0.684,0.56952,0.65551,0.66661,0.33467,0.03354,0.49338,0.36277,0.65851,0.80978,0.24892,0.91156,1.04182,0.28684,0.28451,0.24696,1.1923,0.25248,0.82664,1.83108,0.68144,0.73857,0.66727,0.52992,0.44343,0.29723,0.15097,0.55292,0.00459,18
0.687,0.57494,0.66005,0.67939,0.31695,0.03262,0.48623,0.36133,0.67139,0.80027,0.24568,0.90318,1.04149,0.28323,0.28434,0.24522,1.18577,0.25156,0.81898,1.83145,0.68314,0.73865,0.66601,0.52815,0.4415,0.29552,0.14988,0.54807,0.005,18
0.69,0.5777,0.66184,0.6926,0.29807,0.03168,0.4787,0.35945,0.6847,0.79034,0.24235,0.89466,1.04115,0.27953,0.28409,0.24341,1.179,0.25054,0.81066,1.83145,0.68477,0.73858,0.66459,0.52626,0.43946,0.29373,0.14875,0.54308,0.00561,18
0.693,0.57665,0.65974,0.70629,0.27809,0.03073,0.47077,0.3571,0.69849,0.78002,0.23894,0.88598,1.04081,0.27574,0.28376,0.24154,1.17197,0.24942,0.8017,1.83106,0.68632,0.73836,0.66302,0.52422,0.43731,0.29186,0.14757,0.53794,0.0065,18
0.696,0.57033,0.65229,0.7205,0.25716,0.02976,0.46244,0.35426,0.71281,0.76933,0.23546,0.87715,1.04046,0.27187,0.28334,0.23962,1.1647,0.24823,0.79218,1.83026,0.68779,0.73798,0.66128,0.52204,0.43503,0.28992,0.14636,0.53267,0.00779,18
0.699,0.55694,0.63766,0.73533,0.23551,0.02877,0.45368,0.35092,0.72774,0.7583,0.23191,0.86817,1.0401,0.26793,0.28284,0.23763,1.15716,0.24695,0.78223,1.82905,0.68917,0.73745,0.65937,0.51972,0.43264,0.28789,0.14511,0.52726,0.00961,18
0.702,0.53447,0.61386,0.75087,0.21351,0.02776,0.44449,0.34706,0.7434,0.74698,0.22831,0.85904,1.03973,0.26394,0.28224,0.23558,1.14937,0.24563,0.77204,1.82742,0.69048,0.73676,0.6573,0.51726,0.43013,0.28579,0.14383,0.52172,0.01214,18
0.705,0.501,0.57897,0.76724,0.19163,0.02674,0.43485,0.34265,0.75988,0.73543,0.22469,0.84976,1.03936,0.25991,0.28155,0.23348,1.14132,0.24426,0.76187,1.82535,0.69171,0.73591,0.65505,0.51466,0.42749,0.2836,0.1425,0.51605,0.0156,18
0.708,0.45539,0.53182,0.78455,0.17051,0.0257,0.42475,0.33767,0.77732,0.72371,0.22106,0.84033,1.03897,0.25588,0.28076,0.23131,1.133,0.2429,0.75205,1.82286,0.69288,0.73491,0.65265,0.51191,0.42474,0.28134,0.14114,0.51026,0.02022,18
