Width,Electron density,Negative density,Positive density,O- density,O2- density,CO3- density,CO4- density,CO2+ density,O2+ density,O density,O2 density,O3 density,CO density,C density,CO2e1 density,CO2va density,CO2vb density,CO2vc density,CO2v1a density,CO2v1 density,CO2v2 density,CO2v3 density,CO2v4 density,CO2v5 density,CO2v6 density,CO2v7 density,CO2v8 density,Electric field,Rise rate
0.3888,0.13091,0.19656,0.18402,0.30195,0.03696,0.43381,0.21921,0.17647,0.75568,0.28547,0.96508,1.03724,0.32703,0.1704,0.20326,1.07444,0.18216,0.6297,1.26601,0.49252,0.52008,0.48324,0.38694,0.33109,0.22279,0.11224,0.40275,0.01951,26
0.3924,0.1322,0.19779,0.18522,0.30313,0.03716,0.43511,0.21733,0.17769,0.75313,0.28625,0.96815,1.0373,0.32792,0.17089,0.20437,1.07847,0.18278,0.63085,1.26961,0.49307,0.52152,0.48504,0.38871,0.33277,0.22413,0.11303,0.40608,0.0193,26
0.396,0.13352,0.19907,0.18647,0.30431,0.03736,0.43651,0.21555,0.17896,0.75073,0.28699,0.97111,1.03735,0.32877,0.17141,0.20547,1.08245,0.18341,0.63206,1.27333,0.49367,0.52301,0.48686,0.3905,0.33446,0.22547,0.11383,0.4094,0.01909,26
0.3996,0.13487,0.2004,0.18777,0.30549,0.03756,0.43803,0.21386,0.18028,0.74848,0.28769,0.97397,1.03741,0.32957,0.17195,0.20657,1.08638,0.18406,0.63331,1.27716,0.49433,0.52454,0.4887,0.39229,0.33614,0.2268,0.11462,0.41269,0.01888,26
0.4032,0.13625,0.20179,0.18912,0.30667,0.03777,0.43964,0.21226,0.18166,0.74639,0.28836,0.97672,1.03746,0.33033,0.17252,0.20766,1.09027,0.18471,0.63462,1.2811,0.49503,0.52611,0.49057,0.39409,0.33783,0.22812,0.1154,0.41597,0.01867,26
0.4068,0.13766,0.20322,0.19053,0.30784,0.03799,0.44136,0.21077,0.18308,0.74447,0.28898,0.97936,1.03751,0.33104,0.17311,0.20875,1.09412,0.18537,0.63597,1.28514,0.4958,0.52772,0.49246,0.39591,0.33951,0.22945,0.11618,0.41923,0.01846,26
0.4104,0.13911,0.20471,0.19199,0.30902,0.0382,0.44317,0.20938,0.18456,0.74272,0.28956,0.98189,1.03755,0.33171,0.17372,0.20983,1.09792,0.18604,0.63737,1.2893,0.49661,0.52937,0.49437,0.39773,0.3412,0.23077,0.11696,0.42246,0.01825,26
0.414,0.14059,0.20626,0.19351,0.31019,0.03842,0.44507,0.2081,0.1861,0.74115,0.29011,0.98432,1.0376,0.33233,0.17436,0.2109,1.10167,0.18672,0.63882,1.29356,0.49747,0.53107,0.49631,0.39956,0.34289,0.23208,0.11773,0.42568,0.01804,26
0.4176,0.14211,0.20786,0.19508,0.31136,0.03864,0.44705,0.20693,0.18768,0.73975,0.29061,0.98665,1.03764,0.33291,0.17502,0.21196,1.10537,0.18742,0.64031,1.29792,0.49838,0.5328,0.49826,0.4014,0.34458,0.23339,0.1185,0.42886,0.01783,26
0.4212,0.14366,0.20951,0.19671,0.31252,0.03886,0.44911,0.20587,0.18933,0.73852,0.29107,0.98886,1.03768,0.33345,0.1757,0.21301,1.10903,0.18812,0.64184,1.3024,0.49934,0.53458,0.50024,0.40325,0.34626,0.23469,0.11926,0.43203,0.01762,26
0.4248,0.14526,0.21123,0.1984,0.31368,0.03908,0.45124,0.20493,0.19102,0.73747,0.2915,0.99097,1.03772,0.33394,0.17641,0.21406,1.11264,0.18883,0.64342,1.30697,0.50035,0.53639,0.50224,0.40511,0.34795,0.23599,0.12001,0.43516,0.0174,26
0.4284,0.14689,0.21299,0.20015,0.31483,0.0393,0.45344,0.2041,0.19278,0.73659,0.29188,0.99297,1.03776,0.33438,0.17714,0.2151,1.11619,0.18954,0.64504,1.31165,0.50141,0.53824,0.50426,0.40698,0.34964,0.23728,0.12076,0.43827,0.01719,26
0.432,0.14856,0.21482,0.20195,0.31598,0.03953,0.45571,0.2034,0.1946,0.73589,0.29222,0.99486,1.03779,0.33478,0.1779,0.21613,1.1197,0.19027,0.6467,1.31643,0.50251,0.54013,0.5063,0.40885,0.35132,0.23857,0.12151,0.44134,0.01698,26
0.4356,0.15027,0.21671,0.20382,0.31711,0.03975,0.45802,0.20281,0.19647,0.73536,0.29253,0.99664,1.03783,0.33513,0.17867,0.21714,1.12316,0.19101,0.64841,1.32131,0.50367,0.54206,0.50837,0.41073,0.35301,0.23984,0.12224,0.44438,0.01676,26
0.4392,0.15202,0.21866,0.20575,0.31824,0.03997,0.46039,0.20235,0.1984,0.735,0.29279,0.99831,1.03786,0.33544,0.17948,0.21815,1.12656,0.19175,0.65015,1.32629,0.50486,0.54403,0.51045,0.41262,0.35469,0.24111,0.12297,0.44739,0.01655,26
0.4428,0.15382,0.22066,0.20774,0.31936,0.04019,0.46281,0.20201,0.2004,0.7348,0.29301,0.99988,1.03788,0.33571,0.1803,0.21915,1.12991,0.1925,0.65193,1.33136,0.50611,0.54603,0.51254,0.41452,0.35637,0.24238,0.1237,0.45036,0.01633,26
0.4464,0.15566,0.22273,0.2098,0.32047,0.0404,0.46526,0.20179,0.20245,0.73477,0.2932,1.00133,1.03791,0.33592,0.18115,0.22013,1.1332,0.19326,0.65374,1.33654,0.5074,0.54807,0.51466,0.41642,0.35805,0.24363,0.12441,0.45329,0.01612,26
0.45,0.15755,0.22486,0.21192,0.32157,0.04061,0.46775,0.20171,0.20457,0.73489,0.29334,1.00267,1.03793,0.33609,0.18202,0.2211,1.13644,0.19403,0.65559,1.3418,0.50873,0.55015,0.5168,0.41832,0.35972,0.24488,0.12512,0.45619,0.0159,26
0.4536,0.15949,0.22706,0.21411,0.32265,0.04082,0.47027,0.20175,0.20675,0.73517,0.29344,1.00389,1.03796,0.33622,0.18291,0.22206,1.13962,0.1948,0.65748,1.34716,0.51011,0.55226,0.51895,0.42023,0.36139,0.24611,0.12582,0.45904,0.01568,26
0.4572,0.16148,0.22932,0.21636,0.32371,0.04103,0.47282,0.20192,0.209,0.73559,0.2935,1.00501,1.03798,0.3363,0.18382,0.22301,1.14274,0.19558,0.6594,1.35262,0.51153,0.5544,0.52112,0.42214,0.36305,0.24734,0.12651,0.46185,0.01547,26
0.4608,0.16352,0.23164,0.21868,0.32476,0.04123,0.47538,0.20221,0.21132,0.73616,0.29352,1.00601,1.03799,0.33633,0.18476,0.22395,1.1458,0.19636,0.66135,1.35816,0.513,0.55658,0.5233,0.42405,0.36471,0.24855,0.12719,0.46461,0.01525,26
0.4644,0.16561,0.23403,0.22107,0.32579,0.04142,0.47796,0.20264,0.2137,0.73686,0.2935,1.00689,1.03801,0.33632,0.18571,0.22487,1.1488,0.19715,0.66333,1.36379,0.51451,0.55878,0.5255,0.42597,0.36636,0.24975,0.12786,0.46732,0.01504,26
0.468,0.16775,0.23649,0.22352,0.3268,0.04161,0.48055,0.2032,0.21615,0.73769,0.29343,1.00766,1.03802,0.33626,0.18669,0.22577,1.15174,0.19795,0.66533,1.36951,0.51606,0.56102,0.52771,0.42789,0.368,0.25094,0.12853,0.46999,0.01482,26
0.4716,0.16995,0.23902,0.22605,0.32778,0.0418,0.48315,0.20388,0.21867,0.73865,0.29333,1.00831,1.03803,0.33615,0.18768,0.22666,1.1546,0.19875,0.66737,1.37531,0.51765,0.5633,0.52993,0.4298,0.36964,0.25212,0.12918,0.4726,0.0146,26
0.4752,0.1722,0.24162,0.22865,0.32874,0.04197,0.48575,0.20469,0.22126,0.73972,0.29318,1.00885,1.03804,0.336,0.1887,0.22753,1.15741,0.19956,0.66943,1.38119,0.51928,0.5656,0.53217,0.43172,0.37126,0.25329,0.12982,0.47516,0.01439,26
0.4788,0.17452,0.24429,0.23133,0.32967,0.04214,0.48836,0.20563,0.22392,0.7409,0.29299,1.00926,1.03805,0.3358,0.18974,0.22839,1.16014,0.20037,0.67151,1.38716,0.52096,0.56793,0.53441,0.43364,0.37288,0.25444,0.13045,0.47766,0.01417,26
0.4824,0.17689,0.24703,0.23408,0.33058,0.04231,0.49096,0.20669,0.22666,0.74218,0.29276,1.00956,1.03805,0.33555,0.19079,0.22923,1.1628,0.20118,0.67362,1.3932,0.52267,0.57029,0.53667,0.43555,0.37448,0.25557,0.13106,0.48011,0.01396,26
0.486,0.17933,0.24985,0.23691,0.33144,0.04246,0.49355,0.20788,0.22947,0.74355,0.29249,1.00973,1.03805,0.33525,0.19186,0.23005,1.16539,0.202,0.67574,1.39932,0.52442,0.57268,0.53894,0.43746,0.37607,0.25669,0.13167,0.48249,0.01374,26
0.4896,0.18183,0.25274,0.23981,0.33228,0.04261,0.49613,0.2092,0.23236,0.74501,0.29218,1.00979,1.03805,0.33491,0.19295,0.23085,1.1679,0.20282,0.67789,1.40552,0.52622,0.57509,0.54121,0.43936,0.37765,0.25779,0.13226,0.48481,0.01352,26
0.4932,0.1844,0.25571,0.24279,0.33307,0.04275,0.4987,0.21063,0.23533,0.74654,0.29182,1.00972,1.03805,0.33452,0.19405,0.23163,1.17034,0.20364,0.68004,1.41178,0.52805,0.57753,0.54349,0.44126,0.37922,0.25888,0.13284,0.48707,0.01331,26
0.4968,0.18704,0.25876,0.24586,0.33382,0.04288,0.50126,0.21219,0.23838,0.74815,0.29143,1.00952,1.03804,0.33408,0.19518,0.23239,1.1727,0.20446,0.68222,1.41812,0.52992,0.57999,0.54577,0.44315,0.38077,0.25995,0.1334,0.48925,0.01309,26
0.5004,0.18975,0.26189,0.24901,0.33453,0.043,0.50379,0.21387,0.24151,0.74981,0.29099,1.0092,1.03803,0.3336,0.19631,0.23312,1.17497,0.20529,0.6844,1.42452,0.53182,0.58248,0.54806,0.44503,0.3823,0.261,0.13395,0.49137,0.01288,26
0.504,0.19253,0.2651,0.25224,0.33518,0.04311,0.50631,0.21566,0.24472,0.75153,0.2905,1.00875,1.03802,0.33306,0.19746,0.23384,1.17717,0.20611,0.68659,1.43099,0.53377,0.58499,0.55035,0.4469,0.38382,0.26202,0.13449,0.49342,0.01267,26
0.5076,0.19538,0.2684,0.25556,0.33579,0.04321,0.5088,0.21757,0.24802,0.75329,0.28998,1.00817,1.038,0.33248,0.19863,0.23453,1.17927,0.20694,0.68879,1.43752,0.53575,0.58752,0.55264,0.44876,0.38531,0.26303,0.13501,0.49539,0.01245,26
0.5112,0.19831,0.27178,0.25896,0.33633,0.0433,0.51126,0.2196,0.25141,0.75508,0.28941,1.00746,1.03799,0.33184,0.19981,0.2352,1.18129,0.20776,0.691,1.4441,0.53777,0.59007,0.55493,0.45061,0.38679,0.26401,0.13551,0.49728,0.01224,26
0.5148,0.20133,0.27525,0.26246,0.33682,0.04339,0.5137,0.22174,0.25489,0.7569,0.28879,1.00662,1.03796,0.33116,0.201,0.23584,1.18321,0.20859,0.6932,1.45075,0.53982,0.59264,0.55722,0.45244,0.38825,0.26498,0.136,0.49909,0.01203,26
0.5184,0.20442,0.27881,0.26605,0.33724,0.04346,0.51611,0.22399,0.25846,0.75874,0.28814,1.00565,1.03794,0.33043,0.2022,0.23645,1.18504,0.20941,0.6954,1.45744,0.54191,0.59523,0.55951,0.45426,0.38968,0.26591,0.13647,0.50082,0.01182,26
0.522,0.2076,0.28246,0.26973,0.33759,0.04351,0.51848,0.22634,0.26212,0.76059,0.28744,1.00454,1.03791,0.32965,0.20341,0.23704,1.18677,0.21023,0.6976,1.46418,0.54403,0.59783,0.56179,0.45606,0.39109,0.26683,0.13692,0.50246,0.0116,26
0.5256,0.21087,0.28621,0.27351,0.33786,0.04356,0.52082,0.22881,0.26589,0.76244,0.28669,1.0033,1.03788,0.32882,0.20463,0.2376,1.1884,0.21104,0.69979,1.47097,0.54619,0.60045,0.56406,0.45784,0.39247,0.26771,0.13735,0.50402,0.01139,26
0.5292,0.21423,0.29006,0.27739,0.33804,0.0436,0.52311,0.23138,0.26975,0.76428,0.2859,1.00192,1.03785,0.32794,0.20586,0.23813,1.18993,0.21185,0.70196,1.4778,0.54837,0.60308,0.56632,0.4596,0.39383,0.26857,0.13777,0.50549,0.01118,26
0.5328,0.21768,0.294,0.28137,0.33814,0.04362,0.52537,0.23405,0.27371,0.7661,0.28507,1.0004,1.03781,0.32701,0.20709,0.23863,1.19135,0.21265,0.70412,1.48467,0.5506,0.60573,0.56858,0.46134,0.39516,0.2694,0.13816,0.50686,0.01097,26
0.5364,0.22123,0.29805,0.28546,0.33815,0.04364,0.52757,0.23683,0.27778,0.76789,0.28419,0.99874,1.03777,0.32602,0.20834,0.2391,1.19267,0.21345,0.70626,1.49158,0.55285,0.60838,0.57082,0.46305,0.39645,0.2702,0.13853,0.50814,0.01077,26
0.54,0.22488,0.30221,0.28965,0.33805,0.04363,0.52973,0.23971,0.28195,0.76965,0.28327,0.99693,1.03773,0.32499,0.20958,0.23954,1.19387,0.21424,0.70838,1.49851,0.55514,0.61104,0.57305,0.46474,0.39772,0.27097,0.13888,0.50932,0.01056,26
0.5436,0.22863,0.30647,0.29395,0.33785,0.04362,0.53184,0.24269,0.28624,0.77136,0.2823,0.99499,1.03768,0.3239,0.21083,0.23994,1.19495,0.21503,0.71047,1.50547,0.55746,0.61371,0.57526,0.4664,0.39895,0.2717,0.13921,0.5104,0.01035,26
0.5472,0.23249,0.31084,0.29837,0.33752,0.04359,0.53388,0.24576,0.29064,0.77301,0.28129,0.9929,1.03762,0.32277,0.21208,0.24031,1.19591,0.2158,0.71252,1.51244,0.5598,0.61638,0.57745,0.46803,0.40014,0.2724,0.13952,0.51137,0.01015,26
0.5508,0.23646,0.31532,0.3029,0.33707,0.04355,0.53586,0.24893,0.29516,0.7746,0.28022,0.99066,1.03757,0.32158,0.21334,0.24064,1.19675,0.21657,0.71454,1.51944,0.56218,0.61906,0.57962,0.46963,0.4013,0.27307,0.13981,0.51224,0.00994,26
0.5544,0.24055,0.31993,0.30755,0.33649,0.0435,0.53778,0.2522,0.29979,0.77612,0.27912,0.98827,1.03751,0.32033,0.21459,0.24093,1.19747,0.21732,0.71651,1.52644,0.56459,0.62174,0.58176,0.47119,0.40242,0.2737,0.14007,0.513,0.00974,26
0.558,0.24475,0.32465,0.31233,0.33577,0.04343,0.53962,0.25555,0.30455,0.77755,0.27796,0.98573,1.03744,0.31904,0.21584,0.24119,1.19805,0.21806,0.71844,1.53345,0.56702,0.62442,0.58388,0.47272,0.40349,0.27429,0.1403,0.51365,0.00954,26
0.5616,0.24908,0.32949,0.31723,0.33489,0.04334,0.54138,0.259,0.30944,0.77889,0.27676,0.98305,1.03738,0.31769,0.21709,0.2414,1.1985,0.21879,0.72031,1.54046,0.56948,0.62709,0.58598,0.4742,0.40453,0.27485,0.14051,0.51419,0.00934,26
0.5652,0.25353,0.33447,0.32226,0.33384,0.04324,0.54305,0.26253,0.31446,0.78012,0.27551,0.9802,1.0373,0.31628,0.21833,0.24158,1.19881,0.2195,0.72212,1.54747,0.57197,0.62976,0.58804,0.47565,0.40552,0.27536,0.14069,0.51461,0.00914,26
0.5688,0.25811,0.33957,0.32743,0.33263,0.04312,0.54463,0.26615,0.31961,0.78124,0.27421,0.97721,1.03723,0.31482,0.21957,0.24171,1.19898,0.2202,0.72386,1.55446,0.57448,0.63242,0.59006,0.47705,0.40646,0.27583,0.14085,0.5149,0.00894,26
0.5724,0.26283,0.3448,0.33273,0.33122,0.04299,0.54611,0.26985,0.32491,0.78223,0.27287,0.97405,1.03714,0.31331,0.2208,0.2418,1.199,0.22088,0.72552,1.56143,0.57702,0.63507,0.59205,0.4784,0.40735,0.27626,0.14098,0.51508,0.00874,26
0.576,0.26768,0.35017,0.33818,0.32961,0.04283,0.54748,0.27363,0.33035,0.78309,0.27147,0.97074,1.03706,0.31174,0.22201,0.24185,1.19887,0.22154,0.7271,1.56838,0.57958,0.63771,0.594,0.47971,0.40818,0.27664,0.14108,0.51513,0.00855,26
0.5796,0.27268,0.35567,0.34377,0.32778,0.04266,0.54873,0.27749,0.33593,0.7838,0.27002,0.96727,1.03697,0.31011,0.22322,0.24185,1.19858,0.22218,0.72859,1.57529,0.58216,0.64033,0.59591,0.48096,0.40897,0.27698,0.14115,0.51506,0.00835,26
0.5832,0.27782,0.36132,0.34951,0.32571,0.04247,0.54986,0.28141,0.34167,0.78435,0.26853,0.96363,1.03687,0.30843,0.22441,0.24181,1.19814,0.22281,0.72997,1.58217,0.58476,0.64294,0.59777,0.48216,0.4097,0.27726,0.14119,0.51485,0.00816,26
0.5868,0.28312,0.36711,0.35541,0.3234,0.04227,0.55084,0.28539,0.34756,0.78473,0.26698,0.95984,1.03677,0.30669,0.22559,0.24171,1.19753,0.2234,0.73124,1.58899,0.58739,0.64552,0.59958,0.48329,0.41036,0.2775,0.1412,0.51451,0.00797,26
0.5904,0.28856,0.37304,0.36147,0.32082,0.04204,0.55169,0.28943,0.35362,0.78493,0.26537,0.95588,1.03666,0.30489,0.22675,0.24157,1.19676,0.22397,0.7324,1.59576,0.59003,0.64808,0.60134,0.48437,0.41097,0.27769,0.14118,0.51404,0.00779,26
0.594,0.29416,0.37911,0.3677,0.31795,0.04179,0.55237,0.29352,0.35985,0.78494,0.26372,0.95175,1.03655,0.30303,0.2279,0.24138,1.19581,0.22452,0.73341,1.60247,0.59269,0.65062,0.60304,0.48539,0.41151,0.27782,0.14112,0.51343,0.00761,26
0.5976,0.29991,0.38532,0.3741,0.31478,0.04152,0.55288,0.29765,0.36625,0.78474,0.26201,0.94746,1.03643,0.3011,0.22902,0.24113,1.19468,0.22504,0.73429,1.6091,0.59536,0.65312,0.60468,0.48633,0.41199,0.2779,0.14104,0.51268,0.00743,26
0.6012,0.30582,0.39168,0.38067,0.31128,0.04123,0.55322,0.3018,0.37283,0.78432,0.26025,0.94299,1.03631,0.29912,0.23011,0.24083,1.19337,0.22553,0.73501,1.61565,0.59805,0.65559,0.60626,0.48721,0.4124,0.27792,0.14091,0.51178,0.00725,26
0.6048,0.31188,0.39816,0.38743,0.30743,0.04091,0.55336,0.30598,0.37959,0.78367,0.25843,0.93836,1.03618,0.29707,0.23118,0.24048,1.19187,0.22598,0.73555,1.62211,0.60075,0.65802,0.60777,0.48801,0.41273,0.27788,0.14076,0.51075,0.00709,26
0.6084,0.31808,0.40476,0.39438,0.3032,0.04058,0.55329,0.31015,0.38655,0.78277,0.25655,0.93355,1.03605,0.29496,0.23223,0.24007,1.19018,0.2264,0.73591,1.62846,0.60346,0.6604,0.6092,0.48874,0.41299,0.27778,0.14057,0.50956,0.00693,26
0.612,0.3244,0.41147,0.40152,0.29857,0.04022,0.553,0.31431,0.39371,0.78162,0.25461,0.92857,1.03591,0.29279,0.23324,0.23961,1.18829,0.22679,0.73607,1.6347,0.60618,0.66275,0.61057,0.48938,0.41317,0.27762,0.14034,0.50823,0.00678,26
0.6156,0.33084,0.41827,0.40887,0.2935,0.03983,0.55248,0.31845,0.40107,0.78019,0.25262,0.92342,1.03576,0.29055,0.23422,0.23908,1.1862,0.22714,0.73601,1.64081,0.60891,0.66504,0.61185,0.48994,0.41328,0.2774,0.14008,0.50674,0.00664,26
0.6192,0.33736,0.42511,0.41643,0.28797,0.03942,0.55171,0.32253,0.40864,0.77847,0.25056,0.91809,1.03561,0.28824,0.23516,0.2385,1.1839,0.22745,0.73572,1.64679,0.61164,0.66728,0.61304,0.49041,0.41329,0.27711,0.13977,0.50511,0.00651,26
0.6228,0.34391,0.43196,0.42421,0.28195,0.03899,0.55067,0.32655,0.41644,0.77645,0.24844,0.91258,1.03545,0.28586,0.23607,0.23786,1.18138,0.22771,0.73517,1.65261,0.61438,0.66946,0.61415,0.49079,0.41323,0.27676,0.13943,0.50331,0.00641,26
0.6264,0.35044,0.43874,0.43221,0.2754,0.03853,0.54936,0.33047,0.42447,0.77411,0.24626,0.90689,1.03529,0.28341,0.23694,0.23716,1.17865,0.22793,0.73435,1.65827,0.61711,0.67158,0.61516,0.49107,0.41307,0.27633,0.13905,0.50137,0.00633,26
